week,words,frequency,total_words
13,black,14197.0,20376624
13,conflict,1814.0,20376624
13,bleach,1404.0,20376624
13,armor,41.0,20376624
13,besieg,46.0,20376624
13,artilleri,2.0,20376624
13,overcount,31.0,20376624
13,conquest,6.0,20376624
13,disarma,1.0,20376624
13,invas,243.0,20376624
13,arsenal,272.0,20376624
13,fire,6321.0,20376624
13,gunfight,3.0,20376624
13,frontlin,7171.0,20376624
13,liber,9679.0,20376624
13,africa,1849.0,20376624
13,militari,7076.0,20376624
13,escal,287.0,20376624
13,crusad,57.0,20376624
13,grenad,45.0,20376624
13,overblown,255.0,20376624
13,armament,,20376624
13,battl,6645.0,20376624
13,won,,20376624
13,destruct,457.0,20376624
13,flank,18.0,20376624
13,enemi,3287.0,20376624
13,trench,32.0,20376624
13,crossfir,97.0,20376624
13,arm,1911.0,20376624
13,bomb,872.0,20376624
13,fortifi,13.0,20376624
13,salvo,89.0,20376624
13,truce,10.0,20376624
13,retreat,184.0,20376624
13,alli,1572.0,20376624
13,fought,661.0,20376624
13,insurg,54.0,20376624
13,mandatori,966.0,20376624
13,unitedfront,,20376624
13,win,3747.0,20376624
13,defend,2634.0,20376624
13,defens,1737.0,20376624
13,sieg,124.0,20376624
13,battleground,276.0,20376624
13,gun,3860.0,20376624
13,dioxid,310.0,20376624
13,peac,1441.0,20376624
13,attack,9818.0,20376624
13,soldier,630.0,20376624
13,combat,9371.0,20376624
13,violenc,3565.0,20376624
13,battleplan,,20376624
13,foe,68.0,20376624
13,fight,27411.0,20376624
13,troop,552.0,20376624
13,front,9797.0,20376624
13,bloodsh,18.0,20376624
13,allianc,381.0,20376624
13,microchip,454.0,20376624
13,flu,16832.0,20376624
13,invad,177.0,20376624
13,hostil,128.0,20376624
13,gate,5356.0,20376624
13,die,67317.0,20376624
13,unreport,65.0,20376624
13,defeat,4392.0,20376624
13,rebellion,211.0,20376624
13,command,782.0,20376624
13,strategi,4229.0,20376624
13,homeland,574.0,20376624
13,casualti,279.0,20376624
13,armi,2356.0,20376624
13,chip,,20376624
13,african,2087.0,20376624
13,treati,33.0,20376624
13,warrior,365.0,20376624
13,beat,4000.0,20376624
13,electromagnet,17.0,20376624
13,lab,14633.0,20376624
13,shoot,1136.0,20376624
13,riot,406.0,20376624
13,guard,1242.0,20376624
13,conquer,198.0,20376624
13,tactic,578.0,20376624
13,5g,1701.0,20376624
13,resist,2444.0,20376624
13,guerrilla,,20376624
13,peacetim,26.0,20376624
13,raider,55.0,20376624
13,threat,6637.0,20376624
13,ammunit,53.0,20376624
13,weapon,2092.0,20376624
13,warfar,156.0,20376624
13,tank,663.0,20376624
13,implant,57.0,20376624
13,minefield,56.0,20376624
13,warzon,65.0,20376624
13,battlefield,29.0,20376624
13,victori,711.0,20376624
13,bombard,477.0,20376624
13,antibiot,246.0,20376624
13,killer,504.0,20376624
13,upris,319.0,20376624
13,wartim,69.0,20376624
13,holocaust,578.0,20376624
13,vanquish,13.0,20376624
13,battlefront,4.0,20376624
13,target,2973.0,20376624
13,radiat,116.0,20376624
13,melanin,13.0,20376624
13,death,98231.0,20376624
13,homefront,4.0,20376624
13,hoax,8544.0,20376624
13,chlorin,293.0,20376624
13,kill,19910.0,20376624
13,blitzkrieg,4.0,20376624
13,poc,188.0,20376624
13,campaign,6673.0,20376624
13,struggl,4448.0,20376624
13,captur,598.0,20376624
13,war,7552.0,20376624
13,ceasefir,51.0,20376624
13,fighter,318.0,20376624
