week,words,frequency,total_words
52,black,9629.0,16083994
52,conflict,302.0,16083994
52,bleach,401.0,16083994
52,armor,66.0,16083994
52,besieg,33.0,16083994
52,artilleri,1.0,16083994
52,overcount,7.0,16083994
52,conquest,2.0,16083994
52,disarma,,16083994
52,invas,94.0,16083994
52,arsenal,41.0,16083994
52,fire,9811.0,16083994
52,gunfight,1.0,16083994
52,frontlin,2741.0,16083994
52,liber,1349.0,16083994
52,africa,1090.0,16083994
52,militari,1211.0,16083994
52,escal,119.0,16083994
52,crusad,25.0,16083994
52,grenad,4.0,16083994
52,overblown,121.0,16083994
52,armament,1.0,16083994
52,battl,2480.0,16083994
52,won,,16083994
52,destruct,315.0,16083994
52,flank,13.0,16083994
52,enemi,379.0,16083994
52,trench,20.0,16083994
52,crossfir,6.0,16083994
52,arm,7006.0,16083994
52,bomb,193.0,16083994
52,fortifi,450.0,16083994
52,salvo,13.0,16083994
52,truce,1.0,16083994
52,retreat,90.0,16083994
52,alli,334.0,16083994
52,fought,407.0,16083994
52,insurg,126.0,16083994
52,mandatori,1182.0,16083994
52,unitedfront,,16083994
52,win,5464.0,16083994
52,defend,941.0,16083994
52,defens,9142.0,16083994
52,sieg,550.0,16083994
52,battleground,7.0,16083994
52,gun,850.0,16083994
52,dioxid,8.0,16083994
52,peac,1922.0,16083994
52,attack,3935.0,16083994
52,soldier,465.0,16083994
52,combat,3085.0,16083994
52,violenc,2167.0,16083994
52,battleplan,,16083994
52,foe,27.0,16083994
52,fight,11628.0,16083994
52,troop,763.0,16083994
52,front,4244.0,16083994
52,bloodsh,1.0,16083994
52,allianc,259.0,16083994
52,microchip,806.0,16083994
52,flu,5331.0,16083994
52,invad,449.0,16083994
52,hostil,176.0,16083994
52,gate,658.0,16083994
52,die,47502.0,16083994
52,unreport,6.0,16083994
52,defeat,2263.0,16083994
52,rebellion,20.0,16083994
52,command,461.0,16083994
52,strategi,5725.0,16083994
52,homeland,63.0,16083994
52,casualti,445.0,16083994
52,armi,539.0,16083994
52,chip,,16083994
52,african,854.0,16083994
52,treati,43.0,16083994
52,warrior,190.0,16083994
52,beat,2090.0,16083994
52,electromagnet,,16083994
52,lab,2050.0,16083994
52,shoot,589.0,16083994
52,riot,5034.0,16083994
52,guard,5357.0,16083994
52,conquer,129.0,16083994
52,tactic,169.0,16083994
52,5g,362.0,16083994
52,resist,902.0,16083994
52,guerrilla,1.0,16083994
52,peacetim,3.0,16083994
52,raider,35.0,16083994
52,threat,3109.0,16083994
52,ammunit,12.0,16083994
52,weapon,1129.0,16083994
52,warfar,84.0,16083994
52,tank,316.0,16083994
52,implant,459.0,16083994
52,minefield,99.0,16083994
52,warzon,89.0,16083994
52,battlefield,5.0,16083994
52,victori,452.0,16083994
52,bombard,34.0,16083994
52,antibiot,98.0,16083994
52,killer,1341.0,16083994
52,upris,39.0,16083994
52,wartim,1553.0,16083994
52,holocaust,42.0,16083994
52,vanquish,38.0,16083994
52,battlefront,2.0,16083994
52,target,2459.0,16083994
52,radiat,194.0,16083994
52,melanin,6.0,16083994
52,death,52752.0,16083994
52,homefront,1.0,16083994
52,hoax,4285.0,16083994
52,chlorin,2.0,16083994
52,kill,18675.0,16083994
52,blitzkrieg,,16083994
52,poc,227.0,16083994
52,campaign,4347.0,16083994
52,struggl,4190.0,16083994
52,captur,249.0,16083994
52,war,5447.0,16083994
52,ceasefir,3.0,16083994
52,fighter,551.0,16083994
