week,words,frequency,total_words
31,black,9209.0,19932126
31,conflict,536.0,19932126
31,bleach,3024.0,19932126
31,armor,18.0,19932126
31,besieg,17.0,19932126
31,artilleri,,19932126
31,overcount,23.0,19932126
31,conquest,16.0,19932126
31,disarma,1.0,19932126
31,invas,156.0,19932126
31,arsenal,246.0,19932126
31,fire,6981.0,19932126
31,gunfight,2.0,19932126
31,frontlin,2493.0,19932126
31,liber,1091.0,19932126
31,africa,1060.0,19932126
31,militari,1290.0,19932126
31,escal,204.0,19932126
31,crusad,42.0,19932126
31,grenad,9.0,19932126
31,overblown,231.0,19932126
31,armament,,19932126
31,battl,3397.0,19932126
31,won,,19932126
31,destruct,884.0,19932126
31,flank,1.0,19932126
31,enemi,978.0,19932126
31,trench,19.0,19932126
31,crossfir,2.0,19932126
31,arm,2585.0,19932126
31,bomb,271.0,19932126
31,fortifi,18.0,19932126
31,salvo,7.0,19932126
31,truce,2.0,19932126
31,retreat,153.0,19932126
31,alli,495.0,19932126
31,fought,450.0,19932126
31,insurg,136.0,19932126
31,mandatori,7029.0,19932126
31,unitedfront,,19932126
31,win,4651.0,19932126
31,defend,2046.0,19932126
31,defens,816.0,19932126
31,sieg,114.0,19932126
31,battleground,446.0,19932126
31,gun,1356.0,19932126
31,dioxid,329.0,19932126
31,peac,1948.0,19932126
31,attack,4547.0,19932126
31,soldier,1046.0,19932126
31,combat,5190.0,19932126
31,violenc,2553.0,19932126
31,battleplan,,19932126
31,foe,32.0,19932126
31,fight,15830.0,19932126
31,troop,1555.0,19932126
31,front,2409.0,19932126
31,bloodsh,31.0,19932126
31,allianc,301.0,19932126
31,microchip,211.0,19932126
31,flu,12842.0,19932126
31,invad,399.0,19932126
31,hostil,144.0,19932126
31,gate,1915.0,19932126
31,die,59385.0,19932126
31,unreport,147.0,19932126
31,defeat,3787.0,19932126
31,rebellion,31.0,19932126
31,command,185.0,19932126
31,strategi,6198.0,19932126
31,homeland,3496.0,19932126
31,casualti,342.0,19932126
31,armi,429.0,19932126
31,chip,,19932126
31,african,931.0,19932126
31,treati,31.0,19932126
31,warrior,159.0,19932126
31,beat,2050.0,19932126
31,electromagnet,4.0,19932126
31,lab,10837.0,19932126
31,shoot,1650.0,19932126
31,riot,4081.0,19932126
31,guard,974.0,19932126
31,conquer,168.0,19932126
31,tactic,643.0,19932126
31,5g,534.0,19932126
31,resist,1378.0,19932126
31,guerrilla,,19932126
31,peacetim,10.0,19932126
31,raider,118.0,19932126
31,threat,3520.0,19932126
31,ammunit,25.0,19932126
31,weapon,1394.0,19932126
31,warfar,354.0,19932126
31,tank,380.0,19932126
31,implant,30.0,19932126
31,minefield,8.0,19932126
31,warzon,14.0,19932126
31,battlefield,312.0,19932126
31,victori,745.0,19932126
31,bombard,15.0,19932126
31,antibiot,163.0,19932126
31,killer,683.0,19932126
31,upris,58.0,19932126
31,wartim,44.0,19932126
31,holocaust,70.0,19932126
31,vanquish,29.0,19932126
31,battlefront,1.0,19932126
31,target,1972.0,19932126
31,radiat,45.0,19932126
31,melanin,9.0,19932126
31,death,124139.0,19932126
31,homefront,3.0,19932126
31,hoax,4604.0,19932126
31,chlorin,323.0,19932126
31,kill,17387.0,19932126
31,blitzkrieg,2.0,19932126
31,poc,160.0,19932126
31,campaign,6473.0,19932126
31,struggl,5521.0,19932126
31,captur,497.0,19932126
31,war,5166.0,19932126
31,ceasefir,11.0,19932126
31,fighter,248.0,19932126
