week,words,frequency,total_words
5,black,2655.0,16054067
5,conflict,239.0,16054067
5,bleach,277.0,16054067
5,armor,22.0,16054067
5,besieg,,16054067
5,artilleri,,16054067
5,overcount,,16054067
5,conquest,,16054067
5,disarma,,16054067
5,invas,175.0,16054067
5,arsenal,26.0,16054067
5,fire,23864.0,16054067
5,gunfight,,16054067
5,frontlin,429.0,16054067
5,liber,1548.0,16054067
5,africa,1591.0,16054067
5,militari,3592.0,16054067
5,escal,478.0,16054067
5,crusad,16.0,16054067
5,grenad,22.0,16054067
5,overblown,272.0,16054067
5,armament,2.0,16054067
5,battl,2013.0,16054067
5,won,,16054067
5,destruct,465.0,16054067
5,flank,31.0,16054067
5,enemi,2122.0,16054067
5,trench,4.0,16054067
5,crossfir,2.0,16054067
5,arm,520.0,16054067
5,bomb,414.0,16054067
5,fortifi,4.0,16054067
5,salvo,2.0,16054067
5,truce,9.0,16054067
5,retreat,109.0,16054067
5,alli,1014.0,16054067
5,fought,173.0,16054067
5,insurg,5.0,16054067
5,mandatori,403.0,16054067
5,unitedfront,,16054067
5,win,2294.0,16054067
5,defend,2401.0,16054067
5,defens,1584.0,16054067
5,sieg,56.0,16054067
5,battleground,7.0,16054067
5,gun,1364.0,16054067
5,dioxid,380.0,16054067
5,peac,306.0,16054067
5,attack,7495.0,16054067
5,soldier,1808.0,16054067
5,combat,7685.0,16054067
5,violenc,385.0,16054067
5,battleplan,,16054067
5,foe,84.0,16054067
5,fight,18107.0,16054067
5,troop,474.0,16054067
5,front,1830.0,16054067
5,bloodsh,7.0,16054067
5,allianc,358.0,16054067
5,microchip,144.0,16054067
5,flu,26948.0,16054067
5,invad,130.0,16054067
5,hostil,164.0,16054067
5,gate,1388.0,16054067
5,die,24689.0,16054067
5,unreport,82.0,16054067
5,defeat,1035.0,16054067
5,rebellion,24.0,16054067
5,command,11832.0,16054067
5,strategi,1442.0,16054067
5,homeland,1867.0,16054067
5,casualti,168.0,16054067
5,armi,430.0,16054067
5,chip,,16054067
5,african,1213.0,16054067
5,treati,99.0,16054067
5,warrior,51.0,16054067
5,beat,1142.0,16054067
5,electromagnet,6.0,16054067
5,lab,12492.0,16054067
5,shoot,913.0,16054067
5,riot,695.0,16054067
5,guard,600.0,16054067
5,conquer,1479.0,16054067
5,tactic,494.0,16054067
5,5g,865.0,16054067
5,resist,954.0,16054067
5,guerrilla,,16054067
5,peacetim,1.0,16054067
5,raider,2.0,16054067
5,threat,17050.0,16054067
5,ammunit,105.0,16054067
5,weapon,8283.0,16054067
5,warfar,1044.0,16054067
5,tank,8531.0,16054067
5,implant,9.0,16054067
5,minefield,3.0,16054067
5,warzon,2.0,16054067
5,battlefield,8.0,16054067
5,victori,358.0,16054067
5,bombard,11.0,16054067
5,antibiot,684.0,16054067
5,killer,1143.0,16054067
5,upris,47.0,16054067
5,wartim,92.0,16054067
5,holocaust,24.0,16054067
5,vanquish,9.0,16054067
5,battlefront,,16054067
5,target,1723.0,16054067
5,radiat,50.0,16054067
5,melanin,6.0,16054067
5,death,35849.0,16054067
5,homefront,,16054067
5,hoax,1195.0,16054067
5,chlorin,121.0,16054067
5,kill,24815.0,16054067
5,blitzkrieg,,16054067
5,poc,72.0,16054067
5,campaign,2616.0,16054067
5,struggl,1950.0,16054067
5,captur,118.0,16054067
5,war,4698.0,16054067
5,ceasefir,10.0,16054067
5,fighter,85.0,16054067
