week,words,frequency,total_words
10,black,4371.0,19967071
10,conflict,686.0,19967071
10,bleach,110.0,19967071
10,armor,116.0,19967071
10,besieg,30.0,19967071
10,artilleri,8.0,19967071
10,overcount,1.0,19967071
10,conquest,8.0,19967071
10,disarma,2.0,19967071
10,invas,148.0,19967071
10,arsenal,66.0,19967071
10,fire,9908.0,19967071
10,gunfight,3.0,19967071
10,frontlin,5554.0,19967071
10,liber,3390.0,19967071
10,africa,1628.0,19967071
10,militari,6200.0,19967071
10,escal,626.0,19967071
10,crusad,90.0,19967071
10,grenad,4.0,19967071
10,overblown,119.0,19967071
10,armament,,19967071
10,battl,4931.0,19967071
10,won,,19967071
10,destruct,814.0,19967071
10,flank,4.0,19967071
10,enemi,2828.0,19967071
10,trench,36.0,19967071
10,crossfir,4.0,19967071
10,arm,1837.0,19967071
10,bomb,643.0,19967071
10,fortifi,14.0,19967071
10,salvo,,19967071
10,truce,11.0,19967071
10,retreat,173.0,19967071
10,alli,874.0,19967071
10,fought,1403.0,19967071
10,insurg,13.0,19967071
10,mandatori,559.0,19967071
10,unitedfront,,19967071
10,win,4034.0,19967071
10,defend,2384.0,19967071
10,defens,3135.0,19967071
10,sieg,101.0,19967071
10,battleground,25.0,19967071
10,gun,3025.0,19967071
10,dioxid,57.0,19967071
10,peac,3114.0,19967071
10,attack,8622.0,19967071
10,soldier,1007.0,19967071
10,combat,6551.0,19967071
10,violenc,1404.0,19967071
10,battleplan,,19967071
10,foe,44.0,19967071
10,fight,36107.0,19967071
10,troop,1069.0,19967071
10,front,8277.0,19967071
10,bloodsh,1.0,19967071
10,allianc,179.0,19967071
10,microchip,730.0,19967071
10,flu,11937.0,19967071
10,invad,462.0,19967071
10,hostil,288.0,19967071
10,gate,2780.0,19967071
10,die,74332.0,19967071
10,unreport,78.0,19967071
10,defeat,2016.0,19967071
10,rebellion,31.0,19967071
10,command,3670.0,19967071
10,strategi,2301.0,19967071
10,homeland,959.0,19967071
10,casualti,617.0,19967071
10,armi,2175.0,19967071
10,chip,,19967071
10,african,949.0,19967071
10,treati,28.0,19967071
10,warrior,611.0,19967071
10,beat,3383.0,19967071
10,electromagnet,7.0,19967071
10,lab,4397.0,19967071
10,shoot,1222.0,19967071
10,riot,278.0,19967071
10,guard,1781.0,19967071
10,conquer,107.0,19967071
10,tactic,453.0,19967071
10,5g,542.0,19967071
10,resist,2146.0,19967071
10,guerrilla,11.0,19967071
10,peacetim,7.0,19967071
10,raider,22.0,19967071
10,threat,10140.0,19967071
10,ammunit,142.0,19967071
10,weapon,1231.0,19967071
10,warfar,247.0,19967071
10,tank,507.0,19967071
10,implant,33.0,19967071
10,minefield,3.0,19967071
10,warzon,135.0,19967071
10,battlefield,42.0,19967071
10,victori,2006.0,19967071
10,bombard,98.0,19967071
10,antibiot,172.0,19967071
10,killer,1146.0,19967071
10,upris,42.0,19967071
10,wartim,208.0,19967071
10,holocaust,103.0,19967071
10,vanquish,31.0,19967071
10,battlefront,1.0,19967071
10,target,3071.0,19967071
10,radiat,76.0,19967071
10,melanin,4.0,19967071
10,death,86586.0,19967071
10,homefront,,19967071
10,hoax,9114.0,19967071
10,chlorin,22.0,19967071
10,kill,16122.0,19967071
10,blitzkrieg,46.0,19967071
10,poc,100.0,19967071
10,campaign,7595.0,19967071
10,struggl,4038.0,19967071
10,captur,546.0,19967071
10,war,12117.0,19967071
10,ceasefir,152.0,19967071
10,fighter,333.0,19967071
