week,words,frequency,total_words
20,black,49558.0,20094649
20,conflict,1895.0,20094649
20,bleach,2128.0,20094649
20,armor,49.0,20094649
20,besieg,14.0,20094649
20,artilleri,9.0,20094649
20,overcount,72.0,20094649
20,conquest,8.0,20094649
20,disarma,13.0,20094649
20,invas,250.0,20094649
20,arsenal,45.0,20094649
20,fire,4452.0,20094649
20,gunfight,2.0,20094649
20,frontlin,2637.0,20094649
20,liber,2596.0,20094649
20,africa,1644.0,20094649
20,militari,2457.0,20094649
20,escal,287.0,20094649
20,crusad,178.0,20094649
20,grenad,11.0,20094649
20,overblown,118.0,20094649
20,armament,3.0,20094649
20,battl,9815.0,20094649
20,won,,20094649
20,destruct,1244.0,20094649
20,flank,9.0,20094649
20,enemi,1289.0,20094649
20,trench,18.0,20094649
20,crossfir,22.0,20094649
20,arm,1109.0,20094649
20,bomb,284.0,20094649
20,fortifi,35.0,20094649
20,salvo,2.0,20094649
20,truce,,20094649
20,retreat,217.0,20094649
20,alli,993.0,20094649
20,fought,662.0,20094649
20,insurg,54.0,20094649
20,mandatori,1178.0,20094649
20,unitedfront,,20094649
20,win,3312.0,20094649
20,defend,968.0,20094649
20,defens,639.0,20094649
20,sieg,124.0,20094649
20,battleground,183.0,20094649
20,gun,2584.0,20094649
20,dioxid,100.0,20094649
20,peac,9993.0,20094649
20,attack,8472.0,20094649
20,soldier,543.0,20094649
20,combat,5185.0,20094649
20,violenc,5198.0,20094649
20,battleplan,1.0,20094649
20,foe,118.0,20094649
20,fight,15946.0,20094649
20,troop,2150.0,20094649
20,front,3751.0,20094649
20,bloodsh,,20094649
20,allianc,509.0,20094649
20,microchip,286.0,20094649
20,flu,3682.0,20094649
20,invad,108.0,20094649
20,hostil,71.0,20094649
20,gate,5811.0,20094649
20,die,56649.0,20094649
20,unreport,505.0,20094649
20,defeat,2139.0,20094649
20,rebellion,75.0,20094649
20,command,428.0,20094649
20,strategi,3621.0,20094649
20,homeland,210.0,20094649
20,casualti,402.0,20094649
20,armi,958.0,20094649
20,chip,,20094649
20,african,4658.0,20094649
20,treati,15.0,20094649
20,warrior,413.0,20094649
20,beat,3587.0,20094649
20,electromagnet,3.0,20094649
20,lab,4642.0,20094649
20,shoot,994.0,20094649
20,riot,23641.0,20094649
20,guard,3215.0,20094649
20,conquer,120.0,20094649
20,tactic,912.0,20094649
20,5g,1359.0,20094649
20,resist,2823.0,20094649
20,guerrilla,3.0,20094649
20,peacetim,54.0,20094649
20,raider,38.0,20094649
20,threat,10982.0,20094649
20,ammunit,151.0,20094649
20,weapon,1167.0,20094649
20,warfar,393.0,20094649
20,tank,1045.0,20094649
20,implant,76.0,20094649
20,minefield,17.0,20094649
20,warzon,18.0,20094649
20,battlefield,76.0,20094649
20,victori,4525.0,20094649
20,bombard,49.0,20094649
20,antibiot,215.0,20094649
20,killer,1021.0,20094649
20,upris,728.0,20094649
20,wartim,147.0,20094649
20,holocaust,101.0,20094649
20,vanquish,38.0,20094649
20,battlefront,1.0,20094649
20,target,4217.0,20094649
20,radiat,70.0,20094649
20,melanin,6.0,20094649
20,death,77876.0,20094649
20,homefront,,20094649
20,hoax,6571.0,20094649
20,chlorin,63.0,20094649
20,kill,27567.0,20094649
20,blitzkrieg,,20094649
20,poc,651.0,20094649
20,campaign,8947.0,20094649
20,struggl,4835.0,20094649
20,captur,400.0,20094649
20,war,11421.0,20094649
20,ceasefir,63.0,20094649
20,fighter,261.0,20094649
