week,words,frequency,total_words
29,black,11508.0,20002453
29,conflict,1203.0,20002453
29,bleach,1053.0,20002453
29,armor,122.0,20002453
29,besieg,5.0,20002453
29,artilleri,1.0,20002453
29,overcount,231.0,20002453
29,conquest,,20002453
29,disarma,5.0,20002453
29,invas,133.0,20002453
29,arsenal,61.0,20002453
29,fire,3119.0,20002453
29,gunfight,4.0,20002453
29,frontlin,1941.0,20002453
29,liber,2521.0,20002453
29,africa,1497.0,20002453
29,militari,1591.0,20002453
29,escal,333.0,20002453
29,crusad,37.0,20002453
29,grenad,1.0,20002453
29,overblown,87.0,20002453
29,armament,2.0,20002453
29,battl,3602.0,20002453
29,won,,20002453
29,destruct,2565.0,20002453
29,flank,62.0,20002453
29,enemi,392.0,20002453
29,trench,22.0,20002453
29,crossfir,3.0,20002453
29,arm,519.0,20002453
29,bomb,342.0,20002453
29,fortifi,27.0,20002453
29,salvo,4.0,20002453
29,truce,1.0,20002453
29,retreat,77.0,20002453
29,alli,3323.0,20002453
29,fought,994.0,20002453
29,insurg,44.0,20002453
29,mandatori,1840.0,20002453
29,unitedfront,,20002453
29,win,4437.0,20002453
29,defend,1553.0,20002453
29,defens,1219.0,20002453
29,sieg,115.0,20002453
29,battleground,469.0,20002453
29,gun,1948.0,20002453
29,dioxid,187.0,20002453
29,peac,2983.0,20002453
29,attack,7803.0,20002453
29,soldier,1598.0,20002453
29,combat,4769.0,20002453
29,violenc,1825.0,20002453
29,battleplan,,20002453
29,foe,97.0,20002453
29,fight,15299.0,20002453
29,troop,521.0,20002453
29,front,3341.0,20002453
29,bloodsh,45.0,20002453
29,allianc,210.0,20002453
29,microchip,345.0,20002453
29,flu,17124.0,20002453
29,invad,113.0,20002453
29,hostil,161.0,20002453
29,gate,6570.0,20002453
29,die,67358.0,20002453
29,unreport,75.0,20002453
29,defeat,2868.0,20002453
29,rebellion,36.0,20002453
29,command,366.0,20002453
29,strategi,7849.0,20002453
29,homeland,125.0,20002453
29,casualti,1941.0,20002453
29,armi,496.0,20002453
29,chip,,20002453
29,african,1373.0,20002453
29,treati,35.0,20002453
29,warrior,123.0,20002453
29,beat,3843.0,20002453
29,electromagnet,5.0,20002453
29,lab,4613.0,20002453
29,shoot,1340.0,20002453
29,riot,1330.0,20002453
29,guard,1276.0,20002453
29,conquer,158.0,20002453
29,tactic,764.0,20002453
29,5g,453.0,20002453
29,resist,1478.0,20002453
29,guerrilla,4.0,20002453
29,peacetim,30.0,20002453
29,raider,71.0,20002453
29,threat,2894.0,20002453
29,ammunit,15.0,20002453
29,weapon,777.0,20002453
29,warfar,67.0,20002453
29,tank,437.0,20002453
29,implant,37.0,20002453
29,minefield,8.0,20002453
29,warzon,15.0,20002453
29,battlefield,61.0,20002453
29,victori,1275.0,20002453
29,bombard,12.0,20002453
29,antibiot,222.0,20002453
29,killer,925.0,20002453
29,upris,63.0,20002453
29,wartim,37.0,20002453
29,holocaust,78.0,20002453
29,vanquish,11.0,20002453
29,battlefront,,20002453
29,target,1579.0,20002453
29,radiat,70.0,20002453
29,melanin,16.0,20002453
29,death,112332.0,20002453
29,homefront,3.0,20002453
29,hoax,5754.0,20002453
29,chlorin,132.0,20002453
29,kill,21947.0,20002453
29,blitzkrieg,17.0,20002453
29,poc,154.0,20002453
29,campaign,5661.0,20002453
29,struggl,4960.0,20002453
29,captur,576.0,20002453
29,war,4195.0,20002453
29,ceasefir,23.0,20002453
29,fighter,412.0,20002453
