week,words,frequency,total_words
41,black,6991.0,17693891
41,conflict,303.0,17693891
41,bleach,3108.0,17693891
41,armor,27.0,17693891
41,besieg,9.0,17693891
41,artilleri,1.0,17693891
41,overcount,1183.0,17693891
41,conquest,2.0,17693891
41,disarma,2.0,17693891
41,invas,112.0,17693891
41,arsenal,35.0,17693891
41,fire,7571.0,17693891
41,gunfight,1.0,17693891
41,frontlin,3805.0,17693891
41,liber,1068.0,17693891
41,africa,483.0,17693891
41,militari,9854.0,17693891
41,escal,491.0,17693891
41,crusad,19.0,17693891
41,grenad,13.0,17693891
41,overblown,145.0,17693891
41,armament,,17693891
41,battl,3218.0,17693891
41,won,,17693891
41,destruct,513.0,17693891
41,flank,3.0,17693891
41,enemi,1175.0,17693891
41,trench,11.0,17693891
41,crossfir,,17693891
41,arm,472.0,17693891
41,bomb,258.0,17693891
41,fortifi,12.0,17693891
41,salvo,2.0,17693891
41,truce,5.0,17693891
41,retreat,127.0,17693891
41,alli,666.0,17693891
41,fought,3317.0,17693891
41,insurg,2.0,17693891
41,mandatori,1007.0,17693891
41,unitedfront,,17693891
41,win,19680.0,17693891
41,defend,1018.0,17693891
41,defens,1075.0,17693891
41,sieg,29.0,17693891
41,battleground,1723.0,17693891
41,gun,11076.0,17693891
41,dioxid,18.0,17693891
41,peac,1391.0,17693891
41,attack,7302.0,17693891
41,soldier,2919.0,17693891
41,combat,2143.0,17693891
41,violenc,15346.0,17693891
41,battleplan,,17693891
41,foe,28.0,17693891
41,fight,18172.0,17693891
41,troop,1049.0,17693891
41,front,2339.0,17693891
41,bloodsh,7.0,17693891
41,allianc,190.0,17693891
41,microchip,209.0,17693891
41,flu,18526.0,17693891
41,invad,149.0,17693891
41,hostil,133.0,17693891
41,gate,595.0,17693891
41,die,87299.0,17693891
41,unreport,67.0,17693891
41,defeat,3434.0,17693891
41,rebellion,19.0,17693891
41,command,474.0,17693891
41,strategi,5202.0,17693891
41,homeland,55.0,17693891
41,casualti,361.0,17693891
41,armi,703.0,17693891
41,chip,,17693891
41,african,484.0,17693891
41,treati,31.0,17693891
41,warrior,151.0,17693891
41,beat,2740.0,17693891
41,electromagnet,7.0,17693891
41,lab,2331.0,17693891
41,shoot,807.0,17693891
41,riot,1502.0,17693891
41,guard,822.0,17693891
41,conquer,153.0,17693891
41,tactic,677.0,17693891
41,5g,358.0,17693891
41,resist,1408.0,17693891
41,guerrilla,,17693891
41,peacetim,2.0,17693891
41,raider,343.0,17693891
41,threat,3467.0,17693891
41,ammunit,10.0,17693891
41,weapon,1282.0,17693891
41,warfar,95.0,17693891
41,tank,869.0,17693891
41,implant,35.0,17693891
41,minefield,1.0,17693891
41,warzon,21.0,17693891
41,battlefield,11.0,17693891
41,victori,3100.0,17693891
41,bombard,32.0,17693891
41,antibiot,75.0,17693891
41,killer,1004.0,17693891
41,upris,162.0,17693891
41,wartim,34.0,17693891
41,holocaust,37.0,17693891
41,vanquish,32.0,17693891
41,battlefront,2.0,17693891
41,target,1517.0,17693891
41,radiat,39.0,17693891
41,melanin,5.0,17693891
41,death,126977.0,17693891
41,homefront,,17693891
41,hoax,6154.0,17693891
41,chlorin,6.0,17693891
41,kill,16508.0,17693891
41,blitzkrieg,,17693891
41,poc,281.0,17693891
41,campaign,19164.0,17693891
41,struggl,3471.0,17693891
41,captur,439.0,17693891
41,war,4334.0,17693891
41,ceasefir,24.0,17693891
41,fighter,158.0,17693891
