week,words,frequency,total_words
28,black,10983.0,20392120
28,conflict,599.0,20392120
28,bleach,418.0,20392120
28,armor,257.0,20392120
28,besieg,11.0,20392120
28,artilleri,4.0,20392120
28,overcount,1741.0,20392120
28,conquest,,20392120
28,disarma,2.0,20392120
28,invas,110.0,20392120
28,arsenal,158.0,20392120
28,fire,4196.0,20392120
28,gunfight,2.0,20392120
28,frontlin,2979.0,20392120
28,liber,2321.0,20392120
28,africa,1945.0,20392120
28,militari,2818.0,20392120
28,escal,384.0,20392120
28,crusad,38.0,20392120
28,grenad,4.0,20392120
28,overblown,250.0,20392120
28,armament,1.0,20392120
28,battl,4759.0,20392120
28,won,,20392120
28,destruct,680.0,20392120
28,flank,3.0,20392120
28,enemi,661.0,20392120
28,trench,84.0,20392120
28,crossfir,5.0,20392120
28,arm,641.0,20392120
28,bomb,573.0,20392120
28,fortifi,13.0,20392120
28,salvo,1.0,20392120
28,truce,,20392120
28,retreat,153.0,20392120
28,alli,528.0,20392120
28,fought,2016.0,20392120
28,insurg,9.0,20392120
28,mandatori,2576.0,20392120
28,unitedfront,,20392120
28,win,3133.0,20392120
28,defend,2140.0,20392120
28,defens,2248.0,20392120
28,sieg,25.0,20392120
28,battleground,119.0,20392120
28,gun,3464.0,20392120
28,dioxid,51.0,20392120
28,peac,1725.0,20392120
28,attack,4330.0,20392120
28,soldier,1758.0,20392120
28,combat,3053.0,20392120
28,violenc,2263.0,20392120
28,battleplan,,20392120
28,foe,65.0,20392120
28,fight,16660.0,20392120
28,troop,2566.0,20392120
28,front,3356.0,20392120
28,bloodsh,1.0,20392120
28,allianc,224.0,20392120
28,microchip,240.0,20392120
28,flu,8025.0,20392120
28,invad,233.0,20392120
28,hostil,55.0,20392120
28,gate,4321.0,20392120
28,die,83646.0,20392120
28,unreport,102.0,20392120
28,defeat,8316.0,20392120
28,rebellion,9.0,20392120
28,command,232.0,20392120
28,strategi,7460.0,20392120
28,homeland,161.0,20392120
28,casualti,204.0,20392120
28,armi,536.0,20392120
28,chip,,20392120
28,african,633.0,20392120
28,treati,13.0,20392120
28,warrior,173.0,20392120
28,beat,3611.0,20392120
28,electromagnet,,20392120
28,lab,3149.0,20392120
28,shoot,1372.0,20392120
28,riot,3970.0,20392120
28,guard,1710.0,20392120
28,conquer,91.0,20392120
28,tactic,2312.0,20392120
28,5g,274.0,20392120
28,resist,1392.0,20392120
28,guerrilla,2.0,20392120
28,peacetim,4.0,20392120
28,raider,399.0,20392120
28,threat,5482.0,20392120
28,ammunit,5.0,20392120
28,weapon,1760.0,20392120
28,warfar,134.0,20392120
28,tank,451.0,20392120
28,implant,24.0,20392120
28,minefield,9.0,20392120
28,warzon,7.0,20392120
28,battlefield,39.0,20392120
28,victori,1104.0,20392120
28,bombard,11.0,20392120
28,antibiot,159.0,20392120
28,killer,835.0,20392120
28,upris,99.0,20392120
28,wartim,73.0,20392120
28,holocaust,90.0,20392120
28,vanquish,10.0,20392120
28,battlefront,,20392120
28,target,1887.0,20392120
28,radiat,51.0,20392120
28,melanin,4.0,20392120
28,death,104755.0,20392120
28,homefront,1.0,20392120
28,hoax,3511.0,20392120
28,chlorin,26.0,20392120
28,kill,31596.0,20392120
28,blitzkrieg,,20392120
28,poc,190.0,20392120
28,campaign,6693.0,20392120
28,struggl,4908.0,20392120
28,captur,441.0,20392120
28,war,4561.0,20392120
28,ceasefir,16.0,20392120
28,fighter,1249.0,20392120
