week,words,frequency,total_words
17,black,8088.0,19980598
17,conflict,3460.0,19980598
17,bleach,1294.0,19980598
17,armor,18.0,19980598
17,besieg,7.0,19980598
17,artilleri,,19980598
17,overcount,803.0,19980598
17,conquest,1.0,19980598
17,disarma,6.0,19980598
17,invas,219.0,19980598
17,arsenal,70.0,19980598
17,fire,15037.0,19980598
17,gunfight,5.0,19980598
17,frontlin,4614.0,19980598
17,liber,6760.0,19980598
17,africa,2047.0,19980598
17,militari,4320.0,19980598
17,escal,307.0,19980598
17,crusad,69.0,19980598
17,grenad,8.0,19980598
17,overblown,89.0,19980598
17,armament,4.0,19980598
17,battl,4358.0,19980598
17,won,,19980598
17,destruct,889.0,19980598
17,flank,2.0,19980598
17,enemi,2278.0,19980598
17,trench,16.0,19980598
17,crossfir,3.0,19980598
17,arm,1646.0,19980598
17,bomb,430.0,19980598
17,fortifi,59.0,19980598
17,salvo,16.0,19980598
17,truce,20.0,19980598
17,retreat,591.0,19980598
17,alli,960.0,19980598
17,fought,723.0,19980598
17,insurg,14.0,19980598
17,mandatori,1455.0,19980598
17,unitedfront,,19980598
17,win,4419.0,19980598
17,defend,1543.0,19980598
17,defens,1747.0,19980598
17,sieg,72.0,19980598
17,battleground,1324.0,19980598
17,gun,2294.0,19980598
17,dioxid,184.0,19980598
17,peac,1107.0,19980598
17,attack,8258.0,19980598
17,soldier,1042.0,19980598
17,combat,4123.0,19980598
17,violenc,2229.0,19980598
17,battleplan,,19980598
17,foe,50.0,19980598
17,fight,20247.0,19980598
17,troop,904.0,19980598
17,front,6459.0,19980598
17,bloodsh,2.0,19980598
17,allianc,338.0,19980598
17,microchip,743.0,19980598
17,flu,10456.0,19980598
17,invad,499.0,19980598
17,hostil,134.0,19980598
17,gate,7466.0,19980598
17,die,51343.0,19980598
17,unreport,125.0,19980598
17,defeat,2391.0,19980598
17,rebellion,93.0,19980598
17,command,530.0,19980598
17,strategi,4584.0,19980598
17,homeland,237.0,19980598
17,casualti,1256.0,19980598
17,armi,1091.0,19980598
17,chip,,19980598
17,african,2051.0,19980598
17,treati,132.0,19980598
17,warrior,418.0,19980598
17,beat,2227.0,19980598
17,electromagnet,6.0,19980598
17,lab,4933.0,19980598
17,shoot,1835.0,19980598
17,riot,358.0,19980598
17,guard,6187.0,19980598
17,conquer,81.0,19980598
17,tactic,1131.0,19980598
17,5g,641.0,19980598
17,resist,3142.0,19980598
17,guerrilla,10.0,19980598
17,peacetim,28.0,19980598
17,raider,38.0,19980598
17,threat,5850.0,19980598
17,ammunit,24.0,19980598
17,weapon,1048.0,19980598
17,warfar,155.0,19980598
17,tank,487.0,19980598
17,implant,45.0,19980598
17,minefield,16.0,19980598
17,warzon,14.0,19980598
17,battlefield,39.0,19980598
17,victori,636.0,19980598
17,bombard,22.0,19980598
17,antibiot,223.0,19980598
17,killer,1803.0,19980598
17,upris,72.0,19980598
17,wartim,71.0,19980598
17,holocaust,436.0,19980598
17,vanquish,15.0,19980598
17,battlefront,,19980598
17,target,3347.0,19980598
17,radiat,95.0,19980598
17,melanin,8.0,19980598
17,death,114363.0,19980598
17,homefront,2.0,19980598
17,hoax,6730.0,19980598
17,chlorin,59.0,19980598
17,kill,15495.0,19980598
17,blitzkrieg,5.0,19980598
17,poc,251.0,19980598
17,campaign,7729.0,19980598
17,struggl,5147.0,19980598
17,captur,445.0,19980598
17,war,5612.0,19980598
17,ceasefir,43.0,19980598
17,fighter,269.0,19980598
