week,words,frequency,total_words
43,black,6547.0,19069060
43,conflict,331.0,19069060
43,bleach,735.0,19069060
43,armor,64.0,19069060
43,besieg,14.0,19069060
43,artilleri,1.0,19069060
43,overcount,5.0,19069060
43,conquest,,19069060
43,disarma,4.0,19069060
43,invas,133.0,19069060
43,arsenal,59.0,19069060
43,fire,4570.0,19069060
43,gunfight,1.0,19069060
43,frontlin,2282.0,19069060
43,liber,1364.0,19069060
43,africa,648.0,19069060
43,militari,1231.0,19069060
43,escal,469.0,19069060
43,crusad,36.0,19069060
43,grenad,6.0,19069060
43,overblown,212.0,19069060
43,armament,,19069060
43,battl,5821.0,19069060
43,won,,19069060
43,destruct,776.0,19069060
43,flank,8.0,19069060
43,enemi,4236.0,19069060
43,trench,27.0,19069060
43,crossfir,1.0,19069060
43,arm,972.0,19069060
43,bomb,272.0,19069060
43,fortifi,11.0,19069060
43,salvo,,19069060
43,truce,,19069060
43,retreat,187.0,19069060
43,alli,522.0,19069060
43,fought,1284.0,19069060
43,insurg,7.0,19069060
43,mandatori,1692.0,19069060
43,unitedfront,,19069060
43,win,5289.0,19069060
43,defend,5420.0,19069060
43,defens,2447.0,19069060
43,sieg,103.0,19069060
43,battleground,9.0,19069060
43,gun,1367.0,19069060
43,dioxid,27.0,19069060
43,peac,1092.0,19069060
43,attack,3171.0,19069060
43,soldier,396.0,19069060
43,combat,3554.0,19069060
43,violenc,1255.0,19069060
43,battleplan,1.0,19069060
43,foe,24.0,19069060
43,fight,28724.0,19069060
43,troop,601.0,19069060
43,front,2779.0,19069060
43,bloodsh,4.0,19069060
43,allianc,172.0,19069060
43,microchip,1096.0,19069060
43,flu,9270.0,19069060
43,invad,306.0,19069060
43,hostil,59.0,19069060
43,gate,795.0,19069060
43,die,74197.0,19069060
43,unreport,16.0,19069060
43,defeat,2152.0,19069060
43,rebellion,81.0,19069060
43,command,275.0,19069060
43,strategi,3586.0,19069060
43,homeland,57.0,19069060
43,casualti,234.0,19069060
43,armi,586.0,19069060
43,chip,,19069060
43,african,223.0,19069060
43,treati,43.0,19069060
43,warrior,321.0,19069060
43,beat,3511.0,19069060
43,electromagnet,5.0,19069060
43,lab,2493.0,19069060
43,shoot,691.0,19069060
43,riot,529.0,19069060
43,guard,1484.0,19069060
43,conquer,180.0,19069060
43,tactic,287.0,19069060
43,5g,236.0,19069060
43,resist,1810.0,19069060
43,guerrilla,1.0,19069060
43,peacetim,20.0,19069060
43,raider,1499.0,19069060
43,threat,3366.0,19069060
43,ammunit,14.0,19069060
43,weapon,746.0,19069060
43,warfar,60.0,19069060
43,tank,635.0,19069060
43,implant,21.0,19069060
43,minefield,21.0,19069060
43,warzon,18.0,19069060
43,battlefield,13.0,19069060
43,victori,922.0,19069060
43,bombard,32.0,19069060
43,antibiot,134.0,19069060
43,killer,637.0,19069060
43,upris,67.0,19069060
43,wartim,58.0,19069060
43,holocaust,92.0,19069060
43,vanquish,23.0,19069060
43,battlefront,6.0,19069060
43,target,2274.0,19069060
43,radiat,50.0,19069060
43,melanin,3.0,19069060
43,death,67825.0,19069060
43,homefront,1.0,19069060
43,hoax,4291.0,19069060
43,chlorin,46.0,19069060
43,kill,22360.0,19069060
43,blitzkrieg,,19069060
43,poc,167.0,19069060
43,campaign,10176.0,19069060
43,struggl,10005.0,19069060
43,captur,189.0,19069060
43,war,7287.0,19069060
43,ceasefir,25.0,19069060
43,fighter,132.0,19069060
