week,words,frequency,total_words
19,black,88000.0,19569333
19,conflict,1557.0,19569333
19,bleach,200.0,19569333
19,armor,499.0,19569333
19,besieg,9.0,19569333
19,artilleri,,19569333
19,overcount,10.0,19569333
19,conquest,6.0,19569333
19,disarma,13.0,19569333
19,invas,517.0,19569333
19,arsenal,29.0,19569333
19,fire,8222.0,19569333
19,gunfight,,19569333
19,frontlin,2752.0,19569333
19,liber,5219.0,19569333
19,africa,1559.0,19569333
19,militari,15306.0,19569333
19,escal,802.0,19569333
19,crusad,43.0,19569333
19,grenad,67.0,19569333
19,overblown,124.0,19569333
19,armament,1.0,19569333
19,battl,9632.0,19569333
19,won,,19569333
19,destruct,2417.0,19569333
19,flank,5.0,19569333
19,enemi,967.0,19569333
19,trench,26.0,19569333
19,crossfir,50.0,19569333
19,arm,2056.0,19569333
19,bomb,273.0,19569333
19,fortifi,18.0,19569333
19,salvo,14.0,19569333
19,truce,15.0,19569333
19,retreat,142.0,19569333
19,alli,859.0,19569333
19,fought,824.0,19569333
19,insurg,105.0,19569333
19,mandatori,1119.0,19569333
19,unitedfront,1.0,19569333
19,win,4765.0,19569333
19,defend,1409.0,19569333
19,defens,8920.0,19569333
19,sieg,233.0,19569333
19,battleground,60.0,19569333
19,gun,13594.0,19569333
19,dioxid,251.0,19569333
19,peac,14298.0,19569333
19,attack,17521.0,19569333
19,soldier,557.0,19569333
19,combat,2446.0,19569333
19,violenc,14111.0,19569333
19,battleplan,,19569333
19,foe,37.0,19569333
19,fight,25827.0,19569333
19,troop,1468.0,19569333
19,front,3983.0,19569333
19,bloodsh,10.0,19569333
19,allianc,306.0,19569333
19,microchip,245.0,19569333
19,flu,3961.0,19569333
19,invad,141.0,19569333
19,hostil,123.0,19569333
19,gate,4023.0,19569333
19,die,41978.0,19569333
19,unreport,562.0,19569333
19,defeat,3247.0,19569333
19,rebellion,146.0,19569333
19,command,448.0,19569333
19,strategi,4942.0,19569333
19,homeland,210.0,19569333
19,casualti,329.0,19569333
19,armi,3085.0,19569333
19,chip,,19569333
19,african,3069.0,19569333
19,treati,62.0,19569333
19,warrior,311.0,19569333
19,beat,3927.0,19569333
19,electromagnet,2.0,19569333
19,lab,6291.0,19569333
19,shoot,1882.0,19569333
19,riot,55856.0,19569333
19,guard,5467.0,19569333
19,conquer,234.0,19569333
19,tactic,838.0,19569333
19,5g,579.0,19569333
19,resist,5215.0,19569333
19,guerrilla,1.0,19569333
19,peacetim,7.0,19569333
19,raider,86.0,19569333
19,threat,5311.0,19569333
19,ammunit,56.0,19569333
19,weapon,2148.0,19569333
19,warfar,6065.0,19569333
19,tank,530.0,19569333
19,implant,48.0,19569333
19,minefield,10.0,19569333
19,warzon,14.0,19569333
19,battlefield,34.0,19569333
19,victori,641.0,19569333
19,bombard,40.0,19569333
19,antibiot,175.0,19569333
19,killer,3209.0,19569333
19,upris,717.0,19569333
19,wartim,40.0,19569333
19,holocaust,74.0,19569333
19,vanquish,29.0,19569333
19,battlefront,2.0,19569333
19,target,2754.0,19569333
19,radiat,84.0,19569333
19,melanin,7.0,19569333
19,death,80824.0,19569333
19,homefront,,19569333
19,hoax,5319.0,19569333
19,chlorin,77.0,19569333
19,kill,32303.0,19569333
19,blitzkrieg,3.0,19569333
19,poc,980.0,19569333
19,campaign,6347.0,19569333
19,struggl,6049.0,19569333
19,captur,393.0,19569333
19,war,15604.0,19569333
19,ceasefir,59.0,19569333
19,fighter,163.0,19569333
