week,words,frequency,total_words
42,black,5761.0,17699346
42,conflict,324.0,17699346
42,bleach,343.0,17699346
42,armor,88.0,17699346
42,besieg,1.0,17699346
42,artilleri,20.0,17699346
42,overcount,23.0,17699346
42,conquest,2.0,17699346
42,disarma,16.0,17699346
42,invas,55.0,17699346
42,arsenal,26.0,17699346
42,fire,14867.0,17699346
42,gunfight,,17699346
42,frontlin,1469.0,17699346
42,liber,1836.0,17699346
42,africa,410.0,17699346
42,militari,1784.0,17699346
42,escal,401.0,17699346
42,crusad,89.0,17699346
42,grenad,,17699346
42,overblown,254.0,17699346
42,armament,3.0,17699346
42,battl,3985.0,17699346
42,won,,17699346
42,destruct,1482.0,17699346
42,flank,6.0,17699346
42,enemi,434.0,17699346
42,trench,15.0,17699346
42,crossfir,2.0,17699346
42,arm,705.0,17699346
42,bomb,365.0,17699346
42,fortifi,7.0,17699346
42,salvo,3.0,17699346
42,truce,1.0,17699346
42,retreat,77.0,17699346
42,alli,2278.0,17699346
42,fought,1239.0,17699346
42,insurg,8.0,17699346
42,mandatori,2494.0,17699346
42,unitedfront,,17699346
42,win,10884.0,17699346
42,defend,754.0,17699346
42,defens,1185.0,17699346
42,sieg,15.0,17699346
42,battleground,70.0,17699346
42,gun,1093.0,17699346
42,dioxid,19.0,17699346
42,peac,1790.0,17699346
42,attack,3906.0,17699346
42,soldier,796.0,17699346
42,combat,5991.0,17699346
42,violenc,1581.0,17699346
42,battleplan,,17699346
42,foe,31.0,17699346
42,fight,22929.0,17699346
42,troop,819.0,17699346
42,front,4030.0,17699346
42,bloodsh,9.0,17699346
42,allianc,194.0,17699346
42,microchip,282.0,17699346
42,flu,7714.0,17699346
42,invad,127.0,17699346
42,hostil,52.0,17699346
42,gate,643.0,17699346
42,die,48533.0,17699346
42,unreport,13.0,17699346
42,defeat,5623.0,17699346
42,rebellion,17.0,17699346
42,command,512.0,17699346
42,strategi,3261.0,17699346
42,homeland,57.0,17699346
42,casualti,336.0,17699346
42,armi,599.0,17699346
42,chip,,17699346
42,african,368.0,17699346
42,treati,44.0,17699346
42,warrior,234.0,17699346
42,beat,3397.0,17699346
42,electromagnet,2.0,17699346
42,lab,2013.0,17699346
42,shoot,1210.0,17699346
42,riot,1470.0,17699346
42,guard,2132.0,17699346
42,conquer,123.0,17699346
42,tactic,658.0,17699346
42,5g,245.0,17699346
42,resist,885.0,17699346
42,guerrilla,,17699346
42,peacetim,14.0,17699346
42,raider,470.0,17699346
42,threat,2855.0,17699346
42,ammunit,7.0,17699346
42,weapon,772.0,17699346
42,warfar,94.0,17699346
42,tank,500.0,17699346
42,implant,76.0,17699346
42,minefield,2.0,17699346
42,warzon,8.0,17699346
42,battlefield,35.0,17699346
42,victori,4801.0,17699346
42,bombard,43.0,17699346
42,antibiot,82.0,17699346
42,killer,439.0,17699346
42,upris,133.0,17699346
42,wartim,31.0,17699346
42,holocaust,79.0,17699346
42,vanquish,27.0,17699346
42,battlefront,1.0,17699346
42,target,2399.0,17699346
42,radiat,53.0,17699346
42,melanin,2.0,17699346
42,death,65022.0,17699346
42,homefront,2.0,17699346
42,hoax,4281.0,17699346
42,chlorin,11.0,17699346
42,kill,12176.0,17699346
42,blitzkrieg,,17699346
42,poc,424.0,17699346
42,campaign,12173.0,17699346
42,struggl,4666.0,17699346
42,captur,220.0,17699346
42,war,3739.0,17699346
42,ceasefir,21.0,17699346
42,fighter,97.0,17699346
