week,words,frequency,total_words
24,black,13213.0,20184987
24,conflict,953.0,20184987
24,bleach,1690.0,20184987
24,armor,45.0,20184987
24,besieg,6.0,20184987
24,artilleri,10.0,20184987
24,overcount,469.0,20184987
24,conquest,3.0,20184987
24,disarma,4.0,20184987
24,invas,130.0,20184987
24,arsenal,19.0,20184987
24,fire,4054.0,20184987
24,gunfight,,20184987
24,frontlin,1648.0,20184987
24,liber,2547.0,20184987
24,africa,1047.0,20184987
24,militari,2640.0,20184987
24,escal,1206.0,20184987
24,crusad,49.0,20184987
24,grenad,146.0,20184987
24,overblown,96.0,20184987
24,armament,,20184987
24,battl,5348.0,20184987
24,won,,20184987
24,destruct,824.0,20184987
24,flank,2.0,20184987
24,enemi,1171.0,20184987
24,trench,61.0,20184987
24,crossfir,6.0,20184987
24,arm,528.0,20184987
24,bomb,319.0,20184987
24,fortifi,11.0,20184987
24,salvo,3.0,20184987
24,truce,19.0,20184987
24,retreat,260.0,20184987
24,alli,774.0,20184987
24,fought,2816.0,20184987
24,insurg,25.0,20184987
24,mandatori,4585.0,20184987
24,unitedfront,,20184987
24,win,6192.0,20184987
24,defend,1622.0,20184987
24,defens,1574.0,20184987
24,sieg,173.0,20184987
24,battleground,68.0,20184987
24,gun,3934.0,20184987
24,dioxid,429.0,20184987
24,peac,1905.0,20184987
24,attack,4024.0,20184987
24,soldier,5286.0,20184987
24,combat,1891.0,20184987
24,violenc,2640.0,20184987
24,battleplan,,20184987
24,foe,33.0,20184987
24,fight,19620.0,20184987
24,troop,2714.0,20184987
24,front,2938.0,20184987
24,bloodsh,3.0,20184987
24,allianc,170.0,20184987
24,microchip,276.0,20184987
24,flu,7004.0,20184987
24,invad,140.0,20184987
24,hostil,94.0,20184987
24,gate,2371.0,20184987
24,die,74991.0,20184987
24,unreport,212.0,20184987
24,defeat,4118.0,20184987
24,rebellion,9.0,20184987
24,command,1098.0,20184987
24,strategi,4502.0,20184987
24,homeland,574.0,20184987
24,casualti,159.0,20184987
24,armi,362.0,20184987
24,chip,,20184987
24,african,966.0,20184987
24,treati,58.0,20184987
24,warrior,139.0,20184987
24,beat,10294.0,20184987
24,electromagnet,,20184987
24,lab,3738.0,20184987
24,shoot,1747.0,20184987
24,riot,2508.0,20184987
24,guard,1298.0,20184987
24,conquer,269.0,20184987
24,tactic,443.0,20184987
24,5g,236.0,20184987
24,resist,1557.0,20184987
24,guerrilla,1.0,20184987
24,peacetim,6.0,20184987
24,raider,38.0,20184987
24,threat,6617.0,20184987
24,ammunit,3.0,20184987
24,weapon,1349.0,20184987
24,warfar,178.0,20184987
24,tank,437.0,20184987
24,implant,31.0,20184987
24,minefield,7.0,20184987
24,warzon,17.0,20184987
24,battlefield,28.0,20184987
24,victori,2613.0,20184987
24,bombard,16.0,20184987
24,antibiot,145.0,20184987
24,killer,667.0,20184987
24,upris,114.0,20184987
24,wartim,1683.0,20184987
24,holocaust,226.0,20184987
24,vanquish,7.0,20184987
24,battlefront,,20184987
24,target,2321.0,20184987
24,radiat,54.0,20184987
24,melanin,8.0,20184987
24,death,113399.0,20184987
24,homefront,6.0,20184987
24,hoax,4925.0,20184987
24,chlorin,396.0,20184987
24,kill,24819.0,20184987
24,blitzkrieg,,20184987
24,poc,185.0,20184987
24,campaign,11036.0,20184987
24,struggl,4498.0,20184987
24,captur,358.0,20184987
24,war,6602.0,20184987
24,ceasefir,331.0,20184987
24,fighter,163.0,20184987
