week,words,frequency,total_words
45,black,13295.0,18309339
45,conflict,364.0,18309339
45,bleach,188.0,18309339
45,armor,38.0,18309339
45,besieg,7.0,18309339
45,artilleri,,18309339
45,overcount,9.0,18309339
45,conquest,,18309339
45,disarma,,18309339
45,invas,80.0,18309339
45,arsenal,34.0,18309339
45,fire,3420.0,18309339
45,gunfight,1.0,18309339
45,frontlin,6236.0,18309339
45,liber,1137.0,18309339
45,africa,616.0,18309339
45,militari,5824.0,18309339
45,escal,330.0,18309339
45,crusad,46.0,18309339
45,grenad,2.0,18309339
45,overblown,234.0,18309339
45,armament,1.0,18309339
45,battl,3149.0,18309339
45,won,,18309339
45,destruct,825.0,18309339
45,flank,3.0,18309339
45,enemi,476.0,18309339
45,trench,38.0,18309339
45,crossfir,2.0,18309339
45,arm,782.0,18309339
45,bomb,1373.0,18309339
45,fortifi,8.0,18309339
45,salvo,,18309339
45,truce,2.0,18309339
45,retreat,74.0,18309339
45,alli,511.0,18309339
45,fought,1108.0,18309339
45,insurg,7.0,18309339
45,mandatori,1047.0,18309339
45,unitedfront,,18309339
45,win,8179.0,18309339
45,defend,1369.0,18309339
45,defens,1238.0,18309339
45,sieg,21.0,18309339
45,battleground,10.0,18309339
45,gun,678.0,18309339
45,dioxid,36.0,18309339
45,peac,827.0,18309339
45,attack,7495.0,18309339
45,soldier,234.0,18309339
45,combat,6052.0,18309339
45,violenc,1262.0,18309339
45,battleplan,2.0,18309339
45,foe,85.0,18309339
45,fight,16489.0,18309339
45,troop,250.0,18309339
45,front,3579.0,18309339
45,bloodsh,,18309339
45,allianc,250.0,18309339
45,microchip,637.0,18309339
45,flu,11110.0,18309339
45,invad,73.0,18309339
45,hostil,75.0,18309339
45,gate,928.0,18309339
45,die,79389.0,18309339
45,unreport,48.0,18309339
45,defeat,1185.0,18309339
45,rebellion,62.0,18309339
45,command,185.0,18309339
45,strategi,3492.0,18309339
45,homeland,146.0,18309339
45,casualti,383.0,18309339
45,armi,459.0,18309339
45,chip,,18309339
45,african,435.0,18309339
45,treati,152.0,18309339
45,warrior,941.0,18309339
45,beat,2683.0,18309339
45,electromagnet,7.0,18309339
45,lab,2112.0,18309339
45,shoot,1168.0,18309339
45,riot,284.0,18309339
45,guard,1526.0,18309339
45,conquer,77.0,18309339
45,tactic,405.0,18309339
45,5g,402.0,18309339
45,resist,1502.0,18309339
45,guerrilla,,18309339
45,peacetim,5.0,18309339
45,raider,1463.0,18309339
45,threat,4325.0,18309339
45,ammunit,9.0,18309339
45,weapon,555.0,18309339
45,warfar,330.0,18309339
45,tank,874.0,18309339
45,implant,73.0,18309339
45,minefield,8.0,18309339
45,warzon,14.0,18309339
45,battlefield,167.0,18309339
45,victori,844.0,18309339
45,bombard,26.0,18309339
45,antibiot,162.0,18309339
45,killer,466.0,18309339
45,upris,22.0,18309339
45,wartim,23.0,18309339
45,holocaust,161.0,18309339
45,vanquish,8.0,18309339
45,battlefront,2.0,18309339
45,target,2865.0,18309339
45,radiat,51.0,18309339
45,melanin,5.0,18309339
45,death,84528.0,18309339
45,homefront,2.0,18309339
45,hoax,5137.0,18309339
45,chlorin,15.0,18309339
45,kill,11991.0,18309339
45,blitzkrieg,,18309339
45,poc,125.0,18309339
45,campaign,2518.0,18309339
45,struggl,7003.0,18309339
45,captur,437.0,18309339
45,war,5387.0,18309339
45,ceasefir,8.0,18309339
45,fighter,508.0,18309339
