week,words,frequency,total_words
47,black,17641.0,18439896
47,conflict,303.0,18439896
47,bleach,294.0,18439896
47,armor,24.0,18439896
47,besieg,5.0,18439896
47,artilleri,2.0,18439896
47,overcount,179.0,18439896
47,conquest,7.0,18439896
47,disarma,8.0,18439896
47,invas,304.0,18439896
47,arsenal,74.0,18439896
47,fire,5772.0,18439896
47,gunfight,,18439896
47,frontlin,6478.0,18439896
47,liber,1340.0,18439896
47,africa,1266.0,18439896
47,militari,1959.0,18439896
47,escal,292.0,18439896
47,crusad,482.0,18439896
47,grenad,2.0,18439896
47,overblown,516.0,18439896
47,armament,1.0,18439896
47,battl,5515.0,18439896
47,won,,18439896
47,destruct,564.0,18439896
47,flank,4.0,18439896
47,enemi,598.0,18439896
47,trench,28.0,18439896
47,crossfir,3.0,18439896
47,arm,1870.0,18439896
47,bomb,1461.0,18439896
47,fortifi,9.0,18439896
47,salvo,3.0,18439896
47,truce,1.0,18439896
47,retreat,147.0,18439896
47,alli,448.0,18439896
47,fought,5312.0,18439896
47,insurg,20.0,18439896
47,mandatori,1185.0,18439896
47,unitedfront,,18439896
47,win,11249.0,18439896
47,defend,933.0,18439896
47,defens,1652.0,18439896
47,sieg,56.0,18439896
47,battleground,25.0,18439896
47,gun,5059.0,18439896
47,dioxid,85.0,18439896
47,peac,1543.0,18439896
47,attack,3999.0,18439896
47,soldier,762.0,18439896
47,combat,2573.0,18439896
47,violenc,2927.0,18439896
47,battleplan,,18439896
47,foe,36.0,18439896
47,fight,13950.0,18439896
47,troop,249.0,18439896
47,front,7118.0,18439896
47,bloodsh,2.0,18439896
47,allianc,238.0,18439896
47,microchip,1200.0,18439896
47,flu,9255.0,18439896
47,invad,109.0,18439896
47,hostil,359.0,18439896
47,gate,2486.0,18439896
47,die,57227.0,18439896
47,unreport,27.0,18439896
47,defeat,1241.0,18439896
47,rebellion,18.0,18439896
47,command,1797.0,18439896
47,strategi,3887.0,18439896
47,homeland,206.0,18439896
47,casualti,639.0,18439896
47,armi,822.0,18439896
47,chip,,18439896
47,african,1914.0,18439896
47,treati,81.0,18439896
47,warrior,435.0,18439896
47,beat,6162.0,18439896
47,electromagnet,1.0,18439896
47,lab,1491.0,18439896
47,shoot,1148.0,18439896
47,riot,590.0,18439896
47,guard,1312.0,18439896
47,conquer,375.0,18439896
47,tactic,266.0,18439896
47,5g,260.0,18439896
47,resist,1090.0,18439896
47,guerrilla,,18439896
47,peacetim,17.0,18439896
47,raider,398.0,18439896
47,threat,2683.0,18439896
47,ammunit,31.0,18439896
47,weapon,630.0,18439896
47,warfar,91.0,18439896
47,tank,557.0,18439896
47,implant,110.0,18439896
47,minefield,5.0,18439896
47,warzon,21.0,18439896
47,battlefield,359.0,18439896
47,victori,1095.0,18439896
47,bombard,39.0,18439896
47,antibiot,120.0,18439896
47,killer,469.0,18439896
47,upris,32.0,18439896
47,wartim,47.0,18439896
47,holocaust,112.0,18439896
47,vanquish,63.0,18439896
47,battlefront,,18439896
47,target,1350.0,18439896
47,radiat,251.0,18439896
47,melanin,12.0,18439896
47,death,65232.0,18439896
47,homefront,1.0,18439896
47,hoax,9225.0,18439896
47,chlorin,7.0,18439896
47,kill,19872.0,18439896
47,blitzkrieg,1.0,18439896
47,poc,258.0,18439896
47,campaign,3408.0,18439896
47,struggl,10398.0,18439896
47,captur,501.0,18439896
47,war,8494.0,18439896
47,ceasefir,6.0,18439896
47,fighter,248.0,18439896
