week,words,frequency,total_words
51,black,7228.0,13835893
51,conflict,207.0,13835893
51,bleach,109.0,13835893
51,armor,70.0,13835893
51,besieg,12.0,13835893
51,artilleri,1.0,13835893
51,overcount,5.0,13835893
51,conquest,1.0,13835893
51,disarma,2.0,13835893
51,invas,415.0,13835893
51,arsenal,37.0,13835893
51,fire,2637.0,13835893
51,gunfight,3.0,13835893
51,frontlin,3231.0,13835893
51,liber,772.0,13835893
51,africa,1290.0,13835893
51,militari,1770.0,13835893
51,escal,248.0,13835893
51,crusad,35.0,13835893
51,grenad,4.0,13835893
51,overblown,71.0,13835893
51,armament,2.0,13835893
51,battl,2764.0,13835893
51,won,,13835893
51,destruct,617.0,13835893
51,flank,3.0,13835893
51,enemi,665.0,13835893
51,trench,40.0,13835893
51,crossfir,2.0,13835893
51,arm,5520.0,13835893
51,bomb,1028.0,13835893
51,fortifi,38.0,13835893
51,salvo,1.0,13835893
51,truce,,13835893
51,retreat,55.0,13835893
51,alli,350.0,13835893
51,fought,789.0,13835893
51,insurg,299.0,13835893
51,mandatori,759.0,13835893
51,unitedfront,,13835893
51,win,3046.0,13835893
51,defend,1208.0,13835893
51,defens,760.0,13835893
51,sieg,2436.0,13835893
51,battleground,134.0,13835893
51,gun,2094.0,13835893
51,dioxid,17.0,13835893
51,peac,1185.0,13835893
51,attack,13558.0,13835893
51,soldier,4452.0,13835893
51,combat,1476.0,13835893
51,violenc,2905.0,13835893
51,battleplan,,13835893
51,foe,17.0,13835893
51,fight,7720.0,13835893
51,troop,549.0,13835893
51,front,2575.0,13835893
51,bloodsh,6.0,13835893
51,allianc,289.0,13835893
51,microchip,811.0,13835893
51,flu,10529.0,13835893
51,invad,225.0,13835893
51,hostil,907.0,13835893
51,gate,769.0,13835893
51,die,40233.0,13835893
51,unreport,15.0,13835893
51,defeat,1118.0,13835893
51,rebellion,114.0,13835893
51,command,322.0,13835893
51,strategi,1901.0,13835893
51,homeland,103.0,13835893
51,casualti,219.0,13835893
51,armi,627.0,13835893
51,chip,,13835893
51,african,724.0,13835893
51,treati,19.0,13835893
51,warrior,178.0,13835893
51,beat,4478.0,13835893
51,electromagnet,1.0,13835893
51,lab,1193.0,13835893
51,shoot,993.0,13835893
51,riot,11646.0,13835893
51,guard,6137.0,13835893
51,conquer,112.0,13835893
51,tactic,199.0,13835893
51,5g,1087.0,13835893
51,resist,817.0,13835893
51,guerrilla,,13835893
51,peacetim,18.0,13835893
51,raider,37.0,13835893
51,threat,3230.0,13835893
51,ammunit,8.0,13835893
51,weapon,581.0,13835893
51,warfar,132.0,13835893
51,tank,280.0,13835893
51,implant,164.0,13835893
51,minefield,6.0,13835893
51,warzon,19.0,13835893
51,battlefield,46.0,13835893
51,victori,671.0,13835893
51,bombard,9.0,13835893
51,antibiot,91.0,13835893
51,killer,257.0,13835893
51,upris,149.0,13835893
51,wartim,114.0,13835893
51,holocaust,89.0,13835893
51,vanquish,56.0,13835893
51,battlefront,3.0,13835893
51,target,1779.0,13835893
51,radiat,54.0,13835893
51,melanin,4.0,13835893
51,death,52731.0,13835893
51,homefront,1.0,13835893
51,hoax,2022.0,13835893
51,chlorin,14.0,13835893
51,kill,10054.0,13835893
51,blitzkrieg,2.0,13835893
51,poc,174.0,13835893
51,campaign,2013.0,13835893
51,struggl,6687.0,13835893
51,captur,2494.0,13835893
51,war,7968.0,13835893
51,ceasefir,10.0,13835893
51,fighter,413.0,13835893
