week,words,frequency,total_words
48,black,18423.0,17341262
48,conflict,190.0,17341262
48,bleach,226.0,17341262
48,armor,26.0,17341262
48,besieg,5.0,17341262
48,artilleri,4.0,17341262
48,overcount,53.0,17341262
48,conquest,1.0,17341262
48,disarma,,17341262
48,invas,67.0,17341262
48,arsenal,137.0,17341262
48,fire,4874.0,17341262
48,gunfight,,17341262
48,frontlin,14350.0,17341262
48,liber,2927.0,17341262
48,africa,1579.0,17341262
48,militari,9063.0,17341262
48,escal,172.0,17341262
48,crusad,13.0,17341262
48,grenad,48.0,17341262
48,overblown,138.0,17341262
48,armament,1.0,17341262
48,battl,4516.0,17341262
48,won,,17341262
48,destruct,347.0,17341262
48,flank,4.0,17341262
48,enemi,449.0,17341262
48,trench,44.0,17341262
48,crossfir,31.0,17341262
48,arm,2038.0,17341262
48,bomb,380.0,17341262
48,fortifi,22.0,17341262
48,salvo,6.0,17341262
48,truce,8.0,17341262
48,retreat,537.0,17341262
48,alli,542.0,17341262
48,fought,1030.0,17341262
48,insurg,3.0,17341262
48,mandatori,1121.0,17341262
48,unitedfront,,17341262
48,win,3771.0,17341262
48,defend,888.0,17341262
48,defens,6078.0,17341262
48,sieg,90.0,17341262
48,battleground,18.0,17341262
48,gun,1131.0,17341262
48,dioxid,61.0,17341262
48,peac,1482.0,17341262
48,attack,4619.0,17341262
48,soldier,1004.0,17341262
48,combat,1259.0,17341262
48,violenc,1965.0,17341262
48,battleplan,,17341262
48,foe,21.0,17341262
48,fight,14685.0,17341262
48,troop,731.0,17341262
48,front,13369.0,17341262
48,bloodsh,3.0,17341262
48,allianc,227.0,17341262
48,microchip,2178.0,17341262
48,flu,6399.0,17341262
48,invad,301.0,17341262
48,hostil,269.0,17341262
48,gate,1310.0,17341262
48,die,51659.0,17341262
48,unreport,16.0,17341262
48,defeat,691.0,17341262
48,rebellion,18.0,17341262
48,command,1101.0,17341262
48,strategi,1277.0,17341262
48,homeland,255.0,17341262
48,casualti,237.0,17341262
48,armi,2053.0,17341262
48,chip,,17341262
48,african,696.0,17341262
48,treati,14.0,17341262
48,warrior,171.0,17341262
48,beat,3069.0,17341262
48,electromagnet,1.0,17341262
48,lab,1190.0,17341262
48,shoot,1701.0,17341262
48,riot,625.0,17341262
48,guard,816.0,17341262
48,conquer,95.0,17341262
48,tactic,231.0,17341262
48,5g,223.0,17341262
48,resist,880.0,17341262
48,guerrilla,4.0,17341262
48,peacetim,59.0,17341262
48,raider,299.0,17341262
48,threat,2751.0,17341262
48,ammunit,10.0,17341262
48,weapon,4933.0,17341262
48,warfar,128.0,17341262
48,tank,426.0,17341262
48,implant,106.0,17341262
48,minefield,2.0,17341262
48,warzon,20.0,17341262
48,battlefield,19.0,17341262
48,victori,625.0,17341262
48,bombard,64.0,17341262
48,antibiot,107.0,17341262
48,killer,522.0,17341262
48,upris,38.0,17341262
48,wartim,136.0,17341262
48,holocaust,65.0,17341262
48,vanquish,13.0,17341262
48,battlefront,3.0,17341262
48,target,1435.0,17341262
48,radiat,58.0,17341262
48,melanin,3.0,17341262
48,death,41746.0,17341262
48,homefront,1.0,17341262
48,hoax,14204.0,17341262
48,chlorin,6.0,17341262
48,kill,16502.0,17341262
48,blitzkrieg,1.0,17341262
48,poc,147.0,17341262
48,campaign,11270.0,17341262
48,struggl,12006.0,17341262
48,captur,350.0,17341262
48,war,8602.0,17341262
48,ceasefir,4.0,17341262
48,fighter,1590.0,17341262
