week,words,frequency,total_words
21,black,24209.0,20367178
21,conflict,903.0,20367178
21,bleach,716.0,20367178
21,armor,21.0,20367178
21,besieg,24.0,20367178
21,artilleri,3.0,20367178
21,overcount,18.0,20367178
21,conquest,6.0,20367178
21,disarma,6.0,20367178
21,invas,269.0,20367178
21,arsenal,89.0,20367178
21,fire,13367.0,20367178
21,gunfight,,20367178
21,frontlin,2626.0,20367178
21,liber,5970.0,20367178
21,africa,1654.0,20367178
21,militari,1982.0,20367178
21,escal,371.0,20367178
21,crusad,19.0,20367178
21,grenad,6.0,20367178
21,overblown,1521.0,20367178
21,armament,,20367178
21,battl,3030.0,20367178
21,won,,20367178
21,destruct,1208.0,20367178
21,flank,1.0,20367178
21,enemi,2265.0,20367178
21,trench,14.0,20367178
21,crossfir,4.0,20367178
21,arm,767.0,20367178
21,bomb,468.0,20367178
21,fortifi,6.0,20367178
21,salvo,7.0,20367178
21,truce,12.0,20367178
21,retreat,267.0,20367178
21,alli,383.0,20367178
21,fought,973.0,20367178
21,insurg,173.0,20367178
21,mandatori,2768.0,20367178
21,unitedfront,,20367178
21,win,4572.0,20367178
21,defend,1576.0,20367178
21,defens,821.0,20367178
21,sieg,99.0,20367178
21,battleground,41.0,20367178
21,gun,1182.0,20367178
21,dioxid,115.0,20367178
21,peac,3717.0,20367178
21,attack,6875.0,20367178
21,soldier,522.0,20367178
21,combat,1725.0,20367178
21,violenc,4404.0,20367178
21,battleplan,,20367178
21,foe,36.0,20367178
21,fight,15912.0,20367178
21,troop,1259.0,20367178
21,front,2675.0,20367178
21,bloodsh,4.0,20367178
21,allianc,318.0,20367178
21,microchip,253.0,20367178
21,flu,7169.0,20367178
21,invad,202.0,20367178
21,hostil,171.0,20367178
21,gate,4233.0,20367178
21,die,51013.0,20367178
21,unreport,46.0,20367178
21,defeat,1928.0,20367178
21,rebellion,77.0,20367178
21,command,242.0,20367178
21,strategi,4037.0,20367178
21,homeland,88.0,20367178
21,casualti,332.0,20367178
21,armi,1241.0,20367178
21,chip,,20367178
21,african,2222.0,20367178
21,treati,58.0,20367178
21,warrior,202.0,20367178
21,beat,5970.0,20367178
21,electromagnet,2.0,20367178
21,lab,3219.0,20367178
21,shoot,844.0,20367178
21,riot,11141.0,20367178
21,guard,1380.0,20367178
21,conquer,113.0,20367178
21,tactic,456.0,20367178
21,5g,517.0,20367178
21,resist,2736.0,20367178
21,guerrilla,2.0,20367178
21,peacetim,42.0,20367178
21,raider,44.0,20367178
21,threat,8387.0,20367178
21,ammunit,49.0,20367178
21,weapon,3626.0,20367178
21,warfar,1180.0,20367178
21,tank,436.0,20367178
21,implant,39.0,20367178
21,minefield,,20367178
21,warzon,19.0,20367178
21,battlefield,21.0,20367178
21,victori,747.0,20367178
21,bombard,32.0,20367178
21,antibiot,103.0,20367178
21,killer,635.0,20367178
21,upris,176.0,20367178
21,wartim,686.0,20367178
21,holocaust,80.0,20367178
21,vanquish,48.0,20367178
21,battlefront,7.0,20367178
21,target,3822.0,20367178
21,radiat,80.0,20367178
21,melanin,9.0,20367178
21,death,88628.0,20367178
21,homefront,1.0,20367178
21,hoax,8084.0,20367178
21,chlorin,37.0,20367178
21,kill,18939.0,20367178
21,blitzkrieg,,20367178
21,poc,253.0,20367178
21,campaign,13843.0,20367178
21,struggl,3848.0,20367178
21,captur,591.0,20367178
21,war,7306.0,20367178
21,ceasefir,46.0,20367178
21,fighter,373.0,20367178
