0,1,0,1,2,3,4,5,6,7,8,9
defeat,covid19,9.0,0.015490812249481678,9.0,0.07657650858163834,-0.09341509640216827,-0.14440694451332092,9.0,0.020011795684695244,-0.050828717648983,-0.10353970527648926
captur,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
defend,covid19,9.0,-0.07803203165531158,9.0,9.0,-0.037965402007102966,0.02765255607664585,9.0,9.0,-0.06656564027070999,-0.10353958606719971
guard,covid19,9.0,9.0,9.0,9.0,-0.0271232221275568,-0.04701559245586395,9.0,9.0,-0.04620492830872536,0.03796391561627388
shoot,covid19,9.0,9.0,9.0,9.0,-0.010920381173491478,9.0,0.04388406127691269,9.0,-0.034759897738695145,9.0
besieg,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
salvo,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
armament,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
invad,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
peacetim,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
killer,covid19,9.0,9.0,9.0,9.0,0.08110233396291733,-0.014031820930540562,9.0,0.20220018923282623,9.0,9.0
armor,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
battlefield,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
die,covid19,0.2239578664302826,-0.06915329396724701,0.24988695979118347,-0.04368702322244644,-0.01750117726624012,0.0739009901881218,-0.0606207437813282,0.11871545016765594,-0.0107453353703022,-0.16491858661174774
armi,covid19,9.0,0.011551390402019024,9.0,9.0,-0.020047860220074654,0.0967857614159584,0.02186528407037258,9.0,0.1335195153951645,0.02497371844947338
combat,covid19,9.0,-0.032276351004838943,0.08812598884105682,-0.06790981441736221,-0.019519738852977753,-0.07578589767217636,0.06667230278253555,0.1438543051481247,-0.0012691508745774627,0.01813444122672081
invas,covid19,9.0,9.0,9.0,9.0,9.0,-0.08310092240571976,9.0,9.0,9.0,9.0
trench,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
casualti,covid19,9.0,9.0,9.0,0.11234116554260254,9.0,9.0,9.0,9.0,9.0,9.0
unreport,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
bleach,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.05493772402405739,0.03895486891269684,9.0
5g,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
microchip,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
hoax,covid19,9.0,-0.022788258269429207,9.0,-0.12911418080329895,-0.040561337023973465,-0.0015023391460999846,9.0,9.0,-0.044031042605638504,-0.06993310153484344
flu,covid19,0.0612390898168087,0.09215199202299118,0.030181512236595154,0.1221512109041214,0.12175580859184265,0.12060101330280304,0.049332451075315475,0.12667956948280334,0.0048354677855968475,0.0505254790186882
electromagnet,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
implant,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
overblown,covid19,9.0,9.0,9.0,9.0,9.0,0.047914501279592514,9.0,9.0,9.0,9.0
chlorin,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.03723592311143875,9.0
antibiot,covid19,9.0,9.0,9.0,9.0,9.0,9.0,0.12791027128696442,9.0,9.0,9.0
radiat,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
gate,covid19,0.24440094828605652,0.07333389669656754,0.15655621886253357,-0.07185123860836029,-0.09625707566738129,-0.02618822269141674,-0.010864400304853916,-0.13759846985340118,0.04384452477097511,0.09187179058790207
chip,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,zinc,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,depopul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,immun,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,colloid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,inocul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,vitamin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,vit,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,vaccin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,genocid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,supplement,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,water,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
poc,garlic,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,zinc,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,depopul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,immun,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,colloid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,inocul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,vitamin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,vit,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,vaccin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,genocid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,supplement,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,water,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
african,garlic,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,zinc,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,depopul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,immun,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,colloid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,inocul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,vitamin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,vit,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,vaccin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,genocid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,supplement,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,water,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
melanin,garlic,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
black,zinc,9.0,9.0,9.0,9.0,-0.022735757753252983,9.0,9.0,9.0,9.0,9.0
black,depopul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
black,immun,0.5078716278076172,-0.1157590001821518,0.5256327390670776,-0.016641639173030853,0.1818438321352005,0.12740673124790192,0.050950441509485245,-0.16048243641853333,0.0805530846118927,0.03242049738764763
black,colloid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
black,inocul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
black,vitamin,9.0,-0.21812523901462555,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.031900327652692795
black,vit,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
black,vaccin,-0.06902479380369186,-0.07306813448667526,0.22358545660972595,-0.19051457941532135,0.1723678708076477,-0.012378737330436707,-0.02695157192647457,0.04416676238179207,0.12948913872241974,-0.04616851359605789
black,genocid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.17490273714065552
black,supplement,9.0,-0.1660313457250595,9.0,9.0,9.0,-0.031368546187877655,9.0,9.0,9.0,9.0
black,water,9.0,-0.17117086052894592,0.18980172276496887,0.027691295370459557,0.018758120015263557,-0.18069808185100555,0.14497345685958862,-0.020907890051603317,-0.015373517759144306,0.14511066675186157
black,garlic,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,zinc,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,depopul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,immun,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,colloid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,inocul,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,vitamin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,vit,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,vaccin,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,genocid,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,supplement,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,water,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
africa,garlic,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
mandatori,vaccin,9.0,-0.13114838302135468,-0.08037890493869781,9.0,9.0,0.05124298855662346,9.0,9.0,9.0,0.06037623807787895
overcount,death,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
dioxid,mask,9.0,-0.12225664407014847,9.0,9.0,9.0,9.0,9.0,9.0,0.010686715133488178,9.0
lab,china,0.11175420135259628,0.15784677863121033,-0.08220966905355453,0.31787094473838806,0.19508886337280273,0.060907065868377686,0.053707804530858994,0.018433256074786186,0.25714725255966187,0.288973867893219
