0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
homefront,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
battl,covid19,0.5626010969187628,0.745002145962276,0.7932716137208707,0.7144224332337128,0.6698120774678931,0.5808706152090015,0.6479435442536299,0.7842776658324848,0.7260643315485915,0.7475854308440535,0.7231943297938264,0.6688673309595583,0.8196653831991367,0.5196108570069908,0.6616976704250552,0.6436917627571344,0.7109992636058793,0.7567174953718547,0.7034063588106609,0.6676411746915587,0.6681164276318629,0.5841706023600068,0.5980904993135702,0.5108440037604756,0.5964143024232738,0.6854813291494622,0.5623719129183897,0.6261167305969096,0.5965485633887064,0.5113474289951943,0.4886727840513285,0.6410589865075079,0.38630103366767443,0.4313723954663998,0.5897150930708133,0.6283445020701504,0.626454628218411,0.6772610576514198,0.5200574216518818,0.5132994102548678,0.5739305234689258,0.523295593381621,0.45380505314357544,0.5594712772819079,0.6319922089886699,0.5075961563224758,0.49439292239303434,0.5241224530895986,0.43427862759828273,0.4689961959054645,0.5166619385391199,0.4348737087345522
militari,covid19,0.5479184432204138,0.6444985423703162,0.6712784201046553,0.7586082914375061,0.6907040868436823,0.5991078375863177,0.6391188747680784,0.6914457370522858,0.5416598982634082,0.6741663922436063,0.5782994600266699,0.5535529730481576,0.6641043700716179,0.697246338245625,0.5475307463174832,0.7051191506152001,0.6817221442647574,0.7023220600594174,0.6204747619179658,0.6031840066613136,0.4131819901859608,0.7349212775888356,0.6317463668409691,0.5162085404194925,0.4969051090036005,0.5773321586520082,0.5322816033091335,0.5360366422975222,0.4439877016062732,0.4058843497068567,0.4716135070154017,9.0,0.5984507031423005,0.5580073932681262,0.5547667798110973,0.5842203448199395,0.6562080418735333,0.4810228889260346,0.4775165866976374,0.47719625114452624,0.4334878943036796,0.4590848133163855,0.46651912566139486,0.4931594138413046,0.44744311860991937,0.5259272848779599,0.6289487903947746,0.5657743997456202,0.5343960827965748,0.3958884042477431,0.5286466396670042,0.4386719156875456
won,covid19,9.0,9.0,9.0,9.0,0.45013513113851944,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
besieg,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.409629574886195,0.33982687229916186,9.0,9.0,9.0,9.0,9.0,9.0,0.47841322032951783,0.4903994830714137,0.5326869610116494,9.0,0.4272632535986759,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.47403565291430494,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
hostil,covid19,9.0,0.4418111741343368,0.4633277439636665,9.0,9.0,0.5088668078209857,0.46857084194151366,0.5635396293535343,0.5190725269703444,0.5318038267411147,0.4672981922963336,9.0,0.44910068980058504,0.5732815137728722,0.518509999959025,0.5058229888191549,0.5884094038045284,0.442174035900332,0.5832823977091102,0.459766392500212,0.5637120071259119,9.0,9.0,9.0,0.4350377703096704,0.4171445551205841,9.0,9.0,9.0,0.481471307040224,9.0,0.4992497262643122,9.0,9.0,9.0,9.0,9.0,0.5719656938420222,9.0,0.4768817037758194,9.0,9.0,9.0,9.0,0.505231455150362,0.5616266457654411,9.0,9.0,9.0,0.43455763096483224,9.0,9.0
battleground,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.5027915013837442,9.0,9.0,0.42983111721377143,0.5258578619515732,0.5692666032801321,9.0,9.0,0.4799494478470453,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.47994881647722787,9.0,9.0,9.0,9.0,0.5866872032096375,9.0,9.0,9.0,0.4577276882371971,0.5894660985340576,0.5523841164617803,0.4233660034683523,9.0,9.0,9.0,0.5020184079657659,9.0,9.0,9.0,9.0,0.460655435887386,9.0,9.0,9.0,9.0,9.0,9.0
upris,covid19,9.0,0.564546739832211,0.45039480917637853,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.5053320535815344,0.4353162120556854,0.42085630115365347,0.4365926319565494,9.0,0.41022286235607497,9.0,0.6473101584936536,0.4844701925693923,9.0,0.5563348899540149,9.0,0.4391571420834809,9.0,9.0,9.0,9.0,9.0,0.4725015649261216,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.4182066769463745,9.0,9.0,9.0,9.0
arsenal,covid19,9.0,9.0,9.0,9.0,0.41409118666018174,9.0,0.5880614729787921,0.661386401131338,0.439823026643263,9.0,0.40812508807465053,0.5418410358896284,0.5033929609607859,9.0,9.0,0.4132193114627194,0.521240539784255,9.0,9.0,9.0,0.5591224965533299,0.5576292081505012,0.45126032351988954,9.0,9.0,0.43976810866568594,9.0,9.0,9.0,9.0,0.5140031042066135,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.43668481579844975,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.4487951155103943,9.0,9.0,9.0,9.0,9.0
death,covid19,0.7081944516849221,0.797071565575673,0.828886453122738,0.7718544674341461,0.7213450114404142,0.8114997487529201,0.719604275886781,0.8114319941560264,0.7632408723088393,0.655606873839033,0.7889205095490757,0.7102989608393936,0.846179383236795,0.8744384351997114,0.7796317910431068,0.6445054553860294,0.7593603113937135,0.7314352558676053,0.7248726507536536,0.6636256763776498,0.7794187340200447,0.6931773082605776,0.7376203312700517,0.6980464646833253,0.7075393785678872,0.7291411560036045,0.7421033090129009,0.713356635711175,0.6343777334357525,0.6972969489323289,0.7279209661678294,0.7277550066204383,0.6375507838373198,0.5644228979698511,0.6472793378742738,0.6464345083113273,0.6838217611294971,0.6862263708852547,0.6507354407622004,0.7411876680400173,0.6900956636397021,0.7961222007670303,0.5671256344942511,0.7176979292614385,0.640508032123814,0.7330237557152922,0.753056134180609,0.7409611804723202,0.6698181293189017,0.6796337764471314,0.7077569902488691,0.8201649579908523
crossfir,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.39763163024351655,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.45342617047903366,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.40664547133355033,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
defend,covid19,0.5614573668892571,0.4607076074309854,0.3394774570775817,0.4399515929769554,0.6327291565319101,0.6193652139215017,0.5539166397324484,0.7654279971131086,0.7032956499054754,0.5720779577467896,0.5325739090490653,0.6054692583490116,0.6424971627981134,0.5586714086170252,0.5075392990885723,0.5777037776404494,0.6870914790796674,0.602852798128755,0.621351112621392,0.5467852674883389,0.6534735966787142,0.4603287169750925,0.598723711668976,0.4823043237310123,0.6923537505392511,0.5501818730155672,0.5773397757725957,0.4300023922494257,0.5150226682379029,0.5337857154820295,0.5884953035700818,0.4544131781570845,0.5150734287923995,0.6228841093967894,0.4350610712673746,0.5573077977119003,0.4439515451066042,0.478905643879016,0.47669458149955724,0.6556712019920122,0.6028399028731901,0.36722012928360925,0.5731300882323043,9.0,0.470710497395474,0.5306797752703092,0.47486663202337387,0.478344627280054,9.0,0.5205506757528673,0.46261449146161515,0.5433227495739008
