0,1,0,1,2,3,4,5,6,7,8,9
tactic,covid19,0.1257130652666092,-0.1347564160823822,-0.07713232934474945,-0.036870572715997696,0.036505602300167084,0.2000446766614914,0.08831901103258133,-0.011003715917468071,0.028638271614909172,0.0918821394443512
violenc,covid19,0.07843906432390213,0.03181008994579315,-0.05287999287247658,-0.023610632866621017,0.038252491503953934,0.09165319800376892,0.15356014668941498,0.08657657355070114,0.03189373016357422,0.10249974578619003
arsenal,covid19,0.12650401890277863,-0.10079598426818848,-0.037582967430353165,-0.004062951076775789,0.02473517134785652,0.07256258279085159,0.018970826640725136,0.2093362808227539,0.07661125808954239,0.0023192386142909527
truce,covid19,9.0,9.0,9.0,9.0,-0.026331864297389984,0.015689415857195854,-0.01575372740626335,9.0,0.03308950737118721,-0.05868452042341232
conquest,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
weapon,covid19,-0.09456560015678406,-0.119718536734581,-0.0395619161427021,-0.0994672104716301,-0.20443794131278992,-0.12078122049570084,0.013968052342534065,0.07950451225042343,-0.035904619842767715,-0.040620479732751846
rebellion,covid19,0.003189676208421588,9.0,-0.11403825134038925,9.0,9.0,0.06691943109035492,0.15024861693382263,-0.079782634973526,-0.10957175493240356,-0.004389439709484577
front,covid19,-0.028462447226047516,0.06433393061161041,-0.10471537709236145,-0.0887625440955162,-0.08575069904327393,-0.13449932634830475,0.026691265404224396,0.11214684695005417,0.01630943827331066,0.015139478258788586
liber,covid19,0.017859438434243202,0.08630914986133575,-0.0953158438205719,-0.027000240981578827,-0.045641351491212845,-0.05818139761686325,-0.012851215898990631,0.04501841589808464,-0.05418354645371437,-0.007887093350291252
kill,covid19,-0.24364151060581207,-0.08751461654901505,-0.09976839274168015,-0.19840942323207855,-0.28498032689094543,-0.1124918982386589,-0.24575917422771454,-0.27369654178619385,-0.10090702772140503,-0.19321855902671814
campaign,covid19,-0.10873572528362274,0.006349706090986729,-0.08638512343168259,0.007290268316864967,-0.02741924300789833,-0.14036373794078827,0.0218956358730793,-0.028607307001948357,-0.11250019818544388,-0.108163982629776
conflict,covid19,0.06431850790977478,0.14648094773292542,0.1346857249736786,0.009017843753099442,0.005317924078553915,0.020167551934719086,0.03996121883392334,-0.07801385968923569,0.005677682347595692,0.049934908747673035
hostil,covid19,-0.07487063854932785,-0.12983651459217072,0.13278456032276154,-0.18570610880851746,-0.014534825459122658,-0.06408541649580002,0.16644181311130524,0.07726505398750305,0.00942638423293829,-0.03767344728112221
sieg,covid19,-0.06533291190862656,0.041047677397727966,-0.09991522878408432,-0.07518015801906586,-0.0008808823185972869,0.029601002112030983,-0.0773821547627449,-0.16524432599544525,-0.021428214386105537,0.013070957735180855
frontlin,covid19,0.11755425482988358,-0.09402163326740265,0.17800183594226837,0.07171031832695007,0.11520709842443466,-0.09631682187318802,0.06308088451623917,0.1228373721241951,0.021910976618528366,0.07696206122636795
resist,covid19,-0.008606948889791965,-0.038817424327135086,0.06419799476861954,-0.0016553564928472042,0.07747142761945724,0.09455700218677521,0.016704535111784935,-0.09687785804271698,0.034218065440654755,0.047288235276937485
battleplan,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
