0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
homefront,covid19,0.16335792292655094,-0.17379443877811496,-0.05363973060180727,9.0,9.0,0.08952495173964614,-0.057795781624945475,-0.06405970311153908,0.05122855582652197,9.0,0.2973817353768218,-0.9066429937503964,-0.02765117405609341,-0.05553516103069245,0.20571845429232782,-0.046086091642975946,-0.09008207811260549,0.20937924181301082,9.0,9.0,-0.048161950089347094,-0.04642418248913227,9.0
battl,covid19,0.6527978693060931,0.43452718564154913,0.4144543705006495,0.5557051866298974,0.6941963008525979,0.4094231608162935,0.4142010390420422,0.18375780030018762,0.34489367176030516,0.826200644468091,0.5790894525753484,0.6342566962743981,0.5955730648027628,0.7906912675221295,0.6599234612076269,0.6034664367500351,0.5488895766818206,0.5557240028037267,0.21503136152488733,0.10894921440028416,0.6517562420240991,0.20927291454344932,0.3312048860271769
militari,covid19,0.3660054467732946,0.4057068676001394,0.38369895179892444,0.46708883863230666,0.6300184619644882,0.36416157206084687,0.42414665842909494,0.2928322917444228,0.4816566205509607,0.37438375003123014,0.30689703066450846,0.5449697719031507,0.18784041168977195,0.499121578773257,0.6591559860113511,0.626843636502051,0.4152593216680167,0.46832285623288983,0.40841660344623754,0.5014062270854734,0.48045637106910366,0.466411419449821,0.43633402069059035
won,covid19,9.0,9.0,9.0,9.0,9.0,0.029734037204835806,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
besieg,covid19,0.5394967915838352,0.22685821912401738,-0.22471232522028028,0.17236460503815398,9.0,0.21412124210893535,0.27528055566747667,0.06405100368226768,0.09751510765314764,0.12935012923834877,0.019621665196096205,0.09544972261553986,-0.12996762533814388,0.1745035835061316,0.2889972749907117,0.22472397382346054,0.4343634009212828,0.22385368082547963,0.1204306933675392,-0.037424372949789175,0.2369589646792788,0.05499885722575637,0.24608775722322263
hostil,covid19,0.11165467129056028,0.4534475187571476,0.1782689147061538,0.5401405693142473,-0.21909103120634832,-0.10624223933431609,-0.14234535812211946,-0.062135075366087644,0.26942187853945887,0.5278205855589415,0.06173810300047389,0.37888171623395106,0.560759476080584,0.08248378444601845,0.42169359185414,-0.030015460583480147,0.382446012408839,0.44964248839441767,0.45570749811684796,0.23152662068911145,0.20776609533567347,0.3555152367565756,0.38093012483952116
battleground,covid19,9.0,0.13792187059494376,9.0,0.4010573331884948,0.08092599622440677,0.055792153646062714,-0.17974969014192443,0.11875846711168159,-0.014247982407249893,0.1272019545531955,0.21348362021158707,0.3938827564466547,0.20055777680170683,0.2718200599468541,0.04689658087466975,0.23709436997100375,0.35855618316881366,0.3057155969334391,0.30086733738337956,0.3134150389737458,0.18011904310672788,0.4258716744178328,0.18902181715269695
upris,covid19,-0.09342067254984898,-0.004974014152061779,0.05535757871082192,0.11348951258538209,0.2708083592370929,0.024345624548977374,0.08522999328731384,0.04633494091535029,0.007550783961005392,0.06701280458241965,0.19455414076750965,0.17600075955361483,0.03940956314680488,-0.10793292567094026,0.26414582338197734,0.1431965179925484,0.023173847231375944,0.0391917470372638,0.5942054203572751,-0.21413007072271584,0.48106510712129236,0.2844045931663781,0.3645770852843562
arsenal,covid19,0.013492511199105661,0.40278642568609935,0.16410152817334223,0.21437145499138532,0.05571487466816005,-0.11948022622109677,0.01897198752535223,0.2961710471305288,-0.04817001830156964,0.33406366201784143,0.19610369692310625,0.42507496926119925,0.34463627421111276,0.085478345571946,0.3775402364815821,0.18263288957441648,0.27022540995298927,0.21647802006467065,0.21213893828894181,0.22162516970750812,0.2702412490874455,0.09444513398097465,0.2436434184386872
death,covid19,0.6726464592399951,0.5898138112484206,0.8813735136018374,0.2805001807809506,0.6641367655174087,0.6153876416031465,0.44621885192829036,0.5494969000884634,0.5647691579455217,0.5755963139436221,0.6580149230180632,0.7289052232232379,0.4547303188595705,0.7181830564170826,0.7348390841452551,0.4336181152028469,0.70135137720416,0.7893196385714852,0.6868626396253485,0.7014874118210127,0.5290029422750716,0.2798957689975651,0.7462959927904448
crossfir,covid19,9.0,9.0,-0.026028220148777148,-0.00015275450850960048,-0.05684417263732944,0.12825914040065833,9.0,-0.2552064042568345,-0.08536035429633282,-0.11734031838930448,0.02302674100788249,0.08054540503111962,-0.1493799390378281,-0.1896571968247327,0.14072596476886057,0.10989139297093198,0.053385020845957976,-0.09868953628536214,0.09544429311725822,0.13573857245757892,0.38680351711605065,0.35603017861628694,0.233729041797066
defend,covid19,0.3394941445590991,0.2795185048535628,-0.05745390217677149,0.18536919082600678,0.017485842080259495,0.12822437602484538,0.4386542121246715,0.3817118165879909,0.3582014503333357,0.3163275393317657,0.35558216374122753,0.4447524258243116,0.5904297411260006,0.560404977825171,0.45751361284026404,0.25386300035401677,0.28774822295458535,0.2498015723390582,0.5477541898260533,0.5604981834475513,-0.15867275278297877,0.4279020123799433,0.33242392613028615
arm,covid19,0.44606730836346475,-0.02078253855247869,0.026094380921980465,0.028241154165901672,0.27934578875419414,0.0828335234049693,0.47628322063670103,0.2578078614303172,0.274087729837055,0.2764226934853734,0.20116236218621875,0.1750596035483879,0.5074126714974021,0.47765987348798045,0.4095606027489934,0.17242957668109216,0.20779065839538702,0.5897103065660383,0.5000419128352311,0.3435854011494499,0.5860211017116187,0.35823123290700354,0.38662236978534215
battlefront,covid19,9.0,9.0,9.0,9.0,9.0,-0.0790967383260397,-0.9501291387495492,9.0,0.3463667309550186,0.3485122613948052,-0.09117750674184788,0.0594698642505217,0.19894067640967084,0.3284057869374867,0.02644623798410084,9.0,9.0,0.37447154799509685,0.221786080522703,0.10044597536535649,-0.013667963326142063,9.0,9.0
captur,covid19,0.29953639585134906,0.16355871856070636,0.27229740964731364,0.3387402602626741,0.3088273209754179,0.40188372087181046,0.5887767434644955,0.18467523851320022,0.15180711217980258,0.32984174742738104,0.32629943009844065,0.4083290303343886,0.4604642892948787,0.45536459166393617,0.6772967544799313,0.4519110285816439,0.4841986784515029,0.8417479616302381,0.5880114630625868,0.3582990140924702,0.3069426168693936,0.27988838371616476,0.08330673073905015
guard,covid19,0.5036624522375841,0.03898343022686124,0.1634576492366221,0.19379642018194787,0.5919435904194789,0.3002214724343164,0.2576291311849186,0.29566086541947223,0.4668964418775641,0.3999047525050705,0.494966498256423,0.3405928458179628,0.4382015087142612,0.2636946257640834,0.1157279008659512,0.5700988026959946,0.3719377318881847,0.3176333038052255,0.40796607775858784,0.5819013146964204,0.3889277534743325,0.22547527575756732,0.20350783054674504
trench,covid19,0.10567238399063494,0.06150986398476754,-0.11727556364152703,0.31792215467228235,-0.017528505352305324,0.28211978335234,0.06655638610798587,0.09836835363987495,0.23120225803187933,0.36233109132946517,0.24401942655005748,0.3032365895165291,0.6781220908412972,0.22512690602169516,0.5403510556791614,0.28492963610485655,0.0700986675827906,-0.053389699714486705,0.35221024827354874,0.0763292509892346,0.2746578865908378,-0.028892105439669802,0.3366404813045032
struggl,covid19,0.6055639506668906,0.46850528638674516,0.6281290411936457,0.23247734405617648,0.5876961024197523,0.7337938777916592,0.38186467573307303,0.1514574171226819,0.476167157147221,0.6375872445401745,0.6432215875375714,0.4013340073358904,0.5735752080603846,0.7679106934269982,0.5950304520742778,0.6473001328215929,0.44286159080351806,0.4362741185520367,0.43745216875710535,0.5189515175224062,0.4856971351234828,0.41476884727596186,0.6276610318326077
enemi,covid19,0.38780726470739224,0.28795510751340814,0.22739898953362947,0.16531370342803586,0.2317642894414743,0.3924172962757876,0.12628641289704323,0.3134140526998537,0.32647948901881985,0.4879734471351045,0.40993815607269035,0.28560423865371165,0.38536159437034234,0.627362640482289,0.34748630409726067,0.368632297885651,0.3041741868564445,0.5591490296354558,0.4029998397964767,-0.034702874045563936,0.15981513583954188,0.054997771401319895,0.3149680588731423
