0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
holocaust,covid19,-0.07907385379076004,-0.04945589601993561,-0.04067324101924896,-0.00783899612724781,0.0154463741928339,0.09930440038442612,0.11227626353502274,-0.009013423696160316,0.09315243363380432,0.10618191212415695,0.035408638417720795,0.1986231803894043,0.018722619861364365,0.09388626366853714,0.24397017061710358,0.14280378818511963,-0.1032031923532486,-0.006843878421932459,0.21614930033683777,0.22954446077346802,0.036761198192834854,0.2357042133808136
insurg,covid19,0.04981210082769394,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.01856454275548458,-0.03991599753499031,0.11197952926158905,-0.06044122949242592,0.11789871752262115,-0.02667049504816532,-0.03817645087838173,-0.0352097786962986,0.1931423395872116,9.0,0.03949839994311333,-0.0214561615139246,-0.06214942783117294,-0.049888670444488525
kill,covid19,-0.08751461654901505,-0.1124918982386589,-0.10090702772140503,-0.09976839274168015,-0.24364151060581207,-0.28498032689094543,-0.19840942323207855,-0.27369654178619385,-0.19321855902671814,-0.24575917422771454,-0.20261089503765106,-0.2500390112400055,-0.2946077883243561,-0.2695591151714325,-0.26647213101387024,-0.2565377354621887,-0.23161301016807556,-0.1614007204771042,-0.23190541565418243,-0.2755923569202423,-0.20165066421031952,-0.2721357047557831
warfar,covid19,0.007635871414095163,-0.05316409096121788,-0.12266337126493454,-0.15677668154239655,1.3937940821051598e-05,0.09969433397054672,0.009738083928823471,0.147054985165596,0.010945887304842472,-0.13983620703220367,-0.26813289523124695,-0.0556291900575161,-0.12605100870132446,0.021292760968208313,0.03979455679655075,0.06319621950387955,-0.04746804013848305,0.04775400087237358,-0.20810680091381073,-0.007197407074272633,0.11157676577568054,0.02113337069749832
escal,covid19,0.06145690754055977,0.09744106233119965,0.24505148828029633,0.1740177720785141,0.15938057005405426,0.19709566235542297,0.25225648283958435,0.20372605323791504,0.24174202978610992,0.21913333237171173,0.25662723183631897,0.11231819540262222,0.12025665491819382,0.043476708233356476,0.30714014172554016,0.045927971601486206,0.15695856511592865,0.1671191304922104,0.010257144458591938,0.16222502291202545,0.17404544353485107,0.11471173912286758
weapon,covid19,-0.119718536734581,-0.12078122049570084,-0.035904619842767715,-0.0395619161427021,-0.09456560015678406,-0.20443794131278992,-0.0994672104716301,0.07950451225042343,-0.040620479732751846,0.013968052342534065,-0.2442026287317276,0.03465034067630768,0.01585082709789276,-0.07297997176647186,-0.07284217327833176,-0.11212711036205292,-0.06470218300819397,-0.1523047238588333,-0.08763980120420456,-0.21718792617321014,-0.17992697656154633,-0.11444281041622162
salvo,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.022176425904035568,9.0,9.0,9.0,-0.13233180344104767,-0.07953593134880066,0.07520986348390579,9.0,0.1708407998085022,9.0
allianc,covid19,-0.0604620985686779,-0.038412563502788544,-0.00504695437848568,-0.15629228949546814,-0.023119140416383743,-0.08102691918611526,0.009705445729196072,-0.06576958298683167,-0.14485521614551544,-0.1238752081990242,-0.15090429782867432,-0.03317410871386528,-0.03455812484025955,0.006727965548634529,0.04343966394662857,0.018730051815509796,0.014899627305567265,0.08960065245628357,0.18067747354507446,0.04865115135908127,0.019286859780550003,0.1176246777176857
warrior,covid19,0.012077303603291512,-0.07883095741271973,-0.09760622680187225,-0.030209440737962723,0.08239608258008957,0.14436742663383484,-0.063692107796669,-0.11579690873622894,-0.023380832746624947,-0.09022317826747894,-0.08591775596141815,-0.03349871560931206,-0.08194103837013245,-0.07204120606184006,-0.1384309083223343,-0.06713476032018661,-0.07694272696971893,-0.12294600158929825,-0.08681494742631912,-0.01789749413728714,-0.02678304724395275,-0.0731419250369072
peacetim,covid19,9.0,9.0,9.0,9.0,9.0,-0.07321978360414505,9.0,0.012735237367451191,-0.03302876278758049,9.0,0.053170934319496155,-0.012806241400539875,-0.06834424287080765,-0.014889545738697052,9.0,-0.023372430354356766,0.029128622263669968,-0.008186114020645618,9.0,-0.12775667011737823,9.0,9.0
upris,covid19,0.07282368093729019,0.06780198961496353,-0.08053608238697052,0.04208873584866524,0.01162115577608347,0.019535047933459282,0.017278555780649185,0.3287588357925415,-0.0031258256640285254,-0.019229914993047714,-0.16481831669807434,0.009152006357908249,-0.19466418027877808,-0.02167320065200329,0.030074160546064377,0.1305484026670456,-0.027142705395817757,0.23597750067710876,0.23608145117759705,0.05773358419537544,-0.16690677404403687,-0.020174523815512657
death,covid19,0.13181917369365692,0.01308230310678482,0.16350816190242767,0.20417127013206482,0.07681332528591156,-0.002252597827464342,-0.02784690633416176,-0.09311213344335556,-0.07425840198993683,-0.06750249117612839,-0.01581641286611557,0.008185431361198425,-0.021822527050971985,-0.026411451399326324,-0.044654347002506256,-0.04362867400050163,-0.03389148414134979,-0.038828857243061066,-0.009728212840855122,0.006506613455712795,0.03589282184839249,0.077968068420887
conquest,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.16407325863838196,9.0,9.0,9.0,9.0,9.0,9.0,9.0
resist,covid19,-0.038817424327135086,0.09455700218677521,0.034218065440654755,0.06419799476861954,-0.008606948889791965,0.07747142761945724,-0.0016553564928472042,-0.09687785804271698,0.047288235276937485,0.016704535111784935,-0.06854157894849777,-0.03690296411514282,0.032058995217084885,0.14319276809692383,0.028514506295323372,0.03205828741192818,-0.10428331047296524,0.09685907512903214,0.08497543632984161,-0.07928936183452606,-0.14595940709114075,-0.08397352695465088
retreat,covid19,-0.09165921062231064,-0.0257826279848814,-0.06307507306337357,0.020343709737062454,-0.029110675677657127,0.018357569351792336,-0.15689504146575928,-0.12861259281635284,0.039554182440042496,-0.09165357798337936,-0.11677468568086624,-0.17965857684612274,0.012293311767280102,-0.02150695212185383,-0.17115138471126556,-0.07826578617095947,-0.20600387454032898,-0.07774773240089417,-0.06446567177772522,-0.13774940371513367,0.08975829929113388,0.04904049634933472
armi,covid19,-0.16347083449363708,-0.11947953701019287,0.06957156956195831,-0.09026765823364258,-0.050241876393556595,-0.08401980996131897,0.08048652857542038,0.10634636878967285,0.011099418625235558,0.08517230302095413,-0.025808626785874367,-0.13639897108078003,-0.022569507360458374,-0.04395192116498947,-0.06898001581430435,-0.11118711531162262,0.08611992746591568,0.15239952504634857,-0.08798235654830933,0.06660183519124985,0.07297032326459885,0.02935200370848179
artilleri,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.04560978710651398,9.0,9.0,0.013064064085483551,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
conflict,covid19,0.14648094773292542,0.020167551934719086,0.005677682347595692,0.1346857249736786,0.06431850790977478,0.005317924078553915,0.009017843753099442,-0.07801385968923569,0.049934908747673035,0.03996121883392334,0.003758461447432637,0.046150483191013336,-0.088229238986969,0.07851952314376831,0.03816092759370804,0.1800917237997055,0.012562356889247894,-0.010612104088068008,-0.02502262592315674,-0.0015991547843441367,0.02779068611562252,0.13005824387073517
fire,covid19,-0.09509611129760742,-0.16747719049453735,-0.10059931129217148,-0.09250270575284958,-0.16652505099773407,-0.08601587265729904,-0.013098152354359627,0.04996146261692047,0.01037882175296545,-0.019449716433882713,-0.06254056841135025,-0.039414066821336746,-0.08303087204694748,-0.13658681511878967,-0.10405930876731873,0.043032869696617126,0.005730468779802322,0.01410642545670271,0.07671795785427094,-0.11045786738395691,-0.04479450359940529,-0.05380384251475334
invad,covid19,-0.11398135125637054,-0.03966449573636055,-0.04188303276896477,-0.02448931150138378,-0.015861500054597855,-0.041105084121227264,-0.02641843631863594,0.09215524047613144,-0.028716325759887695,-0.019161248579621315,-0.08030926436185837,-0.006407058797776699,0.08100233227014542,0.11987593024969101,-0.013218210078775883,-0.018329793587327003,-0.062207598239183426,-0.002995074959471822,0.013479028828442097,-0.1275632530450821,0.005880765616893768,-0.03537698835134506
battlefield,covid19,9.0,9.0,9.0,-0.029026899486780167,9.0,0.010466078296303749,-0.10015375167131424,-0.07880576699972153,-0.006684362422674894,-0.09778982400894165,-0.030712148174643517,0.15720254182815552,0.160298690199852,-0.0705844834446907,0.1948706954717636,0.04903606325387955,-0.13281501829624176,0.02609458938241005,0.08899854123592377,0.005115618463605642,-0.08208376169204712,0.04866781085729599
victori,covid19,0.09054030478000641,-0.13972333073616028,-0.07521133124828339,-0.042233191430568695,0.02030782401561737,0.05955084413290024,-0.1840602457523346,-0.005484559573233128,-0.11122318357229233,0.018063943833112717,-0.0004954077885486186,0.09095417708158493,0.16873954236507416,0.13960857689380646,-0.08554575592279434,-0.01705915294587612,0.01263521146029234,-0.053073570132255554,-0.09417036920785904,-0.21492250263690948,-0.014627167023718357,-0.02925783582031727
liber,covid19,0.08630914986133575,-0.05818139761686325,-0.05418354645371437,-0.0953158438205719,0.017859438434243202,-0.045641351491212845,-0.027000240981578827,0.04501841589808464,-0.007887093350291252,-0.012851215898990631,0.05868839472532272,-0.003621172159910202,-0.11645209044218063,-0.08581578731536865,-0.0718611478805542,-0.09286653250455856,-0.08750715106725693,-0.09346718341112137,-0.13246093690395355,-0.02514656074345112,-0.0425027534365654,-0.045301735401153564
soldier,covid19,-0.11345643550157547,0.06669122725725174,0.01839013770222664,-0.09180561453104019,0.07675199210643768,-0.012682370841503143,-0.0221573393791914,-0.009127277880907059,-0.04309925064444542,0.1533059924840927,0.0009585025254637003,0.003998632077127695,0.059304866939783096,0.11097884178161621,0.010026469826698303,0.11102449893951416,-0.020764490589499474,0.09843289107084274,0.08646278083324432,0.03680221363902092,-0.010699989274144173,0.05688416212797165
destruct,covid19,-0.010608544573187828,0.007934712804853916,-0.04176702722907066,0.06292196363210678,0.05369848757982254,-0.12361665815114975,-0.1274528056383133,-0.03138244152069092,-0.1290959268808365,0.11241995543241501,0.00119262863881886,-0.12661877274513245,0.045440953224897385,-0.004553669132292271,0.12022270262241364,-0.019899271428585052,0.008012563921511173,0.00950050912797451,0.03379221260547638,-0.052507076412439346,-0.0541817843914032,-0.14025400578975677
wartim,covid19,9.0,-0.06359176337718964,0.015309239737689495,0.061267513781785965,-0.017608489841222763,0.01860368810594082,-0.009487115778028965,-0.06726479530334473,-0.09701775014400482,-0.0751308873295784,-0.14111600816249847,-0.039924394339323044,-0.013698441907763481,0.03946000337600708,0.007607577368617058,-0.03653248772025108,-0.057702384889125824,0.010608800686895847,0.016964847221970558,-0.0596323199570179,-0.08432704955339432,-0.06338463723659515
raider,covid19,9.0,9.0,9.0,9.0,9.0,9.0,-0.14832703769207,0.08152387291193008,0.04274320229887962,-0.15257130563259125,0.03591682016849518,-0.011320725083351135,0.08614823967218399,-0.12021800130605698,-0.02199033834040165,-0.10519873350858688,0.005970365833491087,0.0449826605618,0.1428084373474121,-0.010252512991428375,0.15370343625545502,-0.0024188042152673006
crusad,covid19,0.04760754108428955,9.0,-0.034681860357522964,0.014696779660880566,-0.19428113102912903,-0.02827659249305725,-0.0009174084989354014,-0.19335876405239105,-0.10000809282064438,0.11472520232200623,0.06781455129384995,-0.0462135374546051,-0.011124770157039165,-0.12290230393409729,-0.048511434346437454,-0.008413073606789112,-0.005220625549554825,-0.21432383358478546,-0.07562888413667679,-0.10309956222772598,-0.049828920513391495,-0.040774647146463394
rebellion,covid19,9.0,0.06691943109035492,-0.10957175493240356,-0.11403825134038925,0.003189676208421588,9.0,9.0,-0.079782634973526,-0.004389439709484577,0.15024861693382263,-0.047147493809461594,0.007115939166396856,-0.009252297692000866,-0.14742694795131683,-0.10521229356527328,-0.08311327546834946,-0.16901902854442596,-0.07862801104784012,0.016013288870453835,0.060723189264535904,-0.09686912596225739,0.07818624377250671
fortifi,covid19,-0.0454353503882885,9.0,9.0,9.0,9.0,-0.04891148954629898,-0.13493545353412628,0.04871295019984245,-0.07044307887554169,-0.005790012888610363,-0.09391395002603531,-0.10004115849733353,0.01514727808535099,-0.02706337347626686,0.20225730538368225,-0.07129015773534775,-0.06468906998634338,0.12702327966690063,-0.040373001247644424,9.0,-0.09455852955579758,0.007151403930038214
defend,covid19,-0.2419237345457077,-0.09412462264299393,-0.3212481439113617,-0.14660586416721344,-0.15208373963832855,-0.17428790032863617,-0.054022226482629776,-0.03494363650679588,-0.15816821157932281,-0.1433207392692566,-0.09548322856426239,-0.12160582840442657,0.004548339173197746,-0.0024251616559922695,-0.18903057277202606,-0.017569102346897125,-0.07942987978458405,-0.22229750454425812,0.01628655567765236,-0.11924611032009125,-0.049884673207998276,-0.09417774528265
bombard,covid19,9.0,-0.05157092958688736,-0.05430714786052704,9.0,-0.022301649674773216,0.22162839770317078,-0.2517227232456207,-0.12054993212223053,0.01156067568808794,-0.09133940190076828,0.013302154839038849,-0.0710223987698555,-0.0015522455796599388,-0.16373786330223083,-0.0748538002371788,-0.00010239135008305311,0.1443862020969391,-0.1022258996963501,-0.0004019811749458313,0.018992554396390915,0.11401699483394623,-0.06392104178667068
unitedfront,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
struggl,covid19,0.20198534429073334,0.13699179887771606,0.12479790300130844,0.26471513509750366,0.15940827131271362,0.17922836542129517,0.01358796190470457,0.05052906647324562,0.07815852761268616,0.0923774465918541,0.11307238042354584,0.05400310456752777,-0.01625741831958294,0.0832473486661911,0.10886993259191513,0.0759526789188385,0.20026445388793945,0.07313603907823563,-0.0011647706851363182,0.12020158767700195,0.16065628826618195,0.0737251415848732
sieg,covid19,0.041047677397727966,0.029601002112030983,-0.021428214386105537,-0.09991522878408432,-0.06533291190862656,-0.0008808823185972869,-0.07518015801906586,-0.16524432599544525,0.013070957735180855,-0.0773821547627449,-0.15047511458396912,0.06992842257022858,0.14499594271183014,0.02734377793967724,-0.12880127131938934,-0.05486267805099487,-0.057710569351911545,-0.016576196998357773,-0.21636420488357544,0.16389456391334534,0.06625764071941376,-0.13330766558647156
blitzkrieg,covid19,9.0,9.0,9.0,9.0,9.0,0.014002306386828423,9.0,9.0,0.11075300723314285,-0.09500124305486679,-0.12219247967004776,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
ceasefir,covid19,9.0,9.0,-0.00412755785509944,-0.06532210856676102,-0.07384281605482101,9.0,9.0,0.1317959427833557,-0.02551080472767353,0.01996520720422268,-0.02139672078192234,0.020200904458761215,0.06374157220125198,-0.030059069395065308,0.05349799618124962,0.0012678193161264062,0.04707949236035347,0.017200203612446785,0.06954469531774521,0.054810453206300735,-0.06906936317682266,-0.10326377302408218
fought,covid19,-0.09291359037160873,-0.07548975944519043,-0.11698070168495178,-0.07213350385427475,-0.09414778649806976,-0.04061756283044815,-0.10865384340286255,-0.10240542888641357,-0.051251839846372604,-0.09363635629415512,-0.03408927842974663,0.027087634429335594,-0.04806969314813614,-0.04961579293012619,-0.0890212431550026,-0.14753681421279907,-0.001886553131043911,-0.13058067858219147,-0.0909557119011879,-0.08122537285089493,-0.019374225288629532,-0.1605542153120041
tank,covid19,-0.08148743212223053,-0.07452524453401566,-0.08599436283111572,0.027057358995079994,-0.1086234375834465,0.05510434880852699,0.07700257748365402,-0.07969257235527039,0.031239653006196022,0.01862584613263607,0.028164425864815712,-0.11615099012851715,-0.12751679122447968,-0.07514305412769318,-0.12239061295986176,-0.0006721237441524863,-0.047054875642061234,-0.045423876494169235,0.09997064620256424,0.0014415016630664468,-0.18943890929222107,0.047001712024211884
armament,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
battleplan,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
hostil,covid19,-0.12983651459217072,-0.06408541649580002,0.00942638423293829,0.13278456032276154,-0.07487063854932785,-0.014534825459122658,-0.18570610880851746,0.07726505398750305,-0.03767344728112221,0.16644181311130524,-0.21256010234355927,0.0456647127866745,0.0447971485555172,-0.08154445886611938,0.045282959938049316,-0.05942470580339432,-0.015181653201580048,0.05688773840665817,-0.003012891625985503,-0.06478837877511978,-0.04849923029541969,0.011631373316049576
combat,covid19,-0.13695122301578522,-0.17278479039669037,-0.11432625353336334,-0.0664122998714447,-0.16532978415489197,-0.24191170930862427,-0.21746593713760376,-0.1675308793783188,-0.1054939553141594,-0.2557404339313507,-0.1760537475347519,-0.15759070217609406,-0.17154890298843384,-0.16884368658065796,-0.17683623731136322,-0.16835810244083405,-0.11714448034763336,-0.0014861179515719414,-0.09976759552955627,-0.10426978021860123,-0.14828439056873322,-0.17553693056106567
disarma,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.03762189671397209,-0.019170040264725685,9.0,9.0,9.0
die,covid19,-0.05204256623983383,-0.11519545316696167,0.0386488102376461,-0.004739837720990181,-0.0892535150051117,-0.19291624426841736,-0.1531825214624405,-0.12533624470233917,-0.2194642871618271,-0.20859016478061676,-0.185047447681427,-0.2071782797574997,-0.3175293505191803,-0.25901737809181213,-0.27863064408302307,-0.32649844884872437,-0.24436475336551666,-0.23948119580745697,-0.2992996573448181,-0.2982478737831116,-0.17675286531448364,-0.26816728711128235
treati,covid19,-0.03465189412236214,0.1476736068725586,-0.09445726871490479,-0.1411874145269394,-0.02894594892859459,0.10125251114368439,0.06354791671037674,0.08117957413196564,0.06539744883775711,-0.1057523787021637,-0.10554782301187515,-0.0081415930762887,0.13546310365200043,0.008190545253455639,0.005289985798299313,-0.20654761791229248,0.01719055138528347,0.02154594473540783,0.14047908782958984,-0.03691539168357849,-0.18135136365890503,0.019497690722346306
captur,covid19,0.028005467727780342,-0.20329536497592926,0.11441908031702042,0.1327599734067917,0.04286450892686844,0.1514996886253357,-0.055744707584381104,-0.07864546030759811,-0.04937393590807915,-0.08035263419151306,0.114069364964962,0.02301633730530739,-0.046983059495687485,0.07821816205978394,0.06018126755952835,-0.037685804069042206,-0.0680740475654602,0.14845852553844452,0.10404998064041138,0.027743007987737656,0.014425352215766907,-0.13423874974250793
enemi,covid19,-0.009659705683588982,-0.02207888662815094,-0.12274708598852158,-0.09283648431301117,0.021650677546858788,-0.021138761192560196,-0.2123263031244278,0.031038234010338783,0.04509329795837402,-0.12687291204929352,-0.03852764889597893,-0.004776770249009132,-0.1161385178565979,-0.09565703570842743,-0.1334344893693924,-0.009294846095144749,-0.07447263598442078,-0.052537888288497925,-0.14616170525550842,-0.08565013110637665,-0.0634000226855278,-0.17052172124385834
guerrilla,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.033595822751522064,9.0,9.0,9.0,9.0,9.0,9.0,-0.05710769072175026,0.16039854288101196,9.0,9.0,9.0,9.0
killer,covid19,0.03538019210100174,0.07635992765426636,0.13865140080451965,0.06103665009140968,-0.024784570559859276,0.23396937549114227,-0.11345189809799194,0.028670387342572212,0.0400875061750412,-0.1213376596570015,-0.10774081945419312,-0.014406390488147736,-0.04487589746713638,-0.14515936374664307,-0.10811080038547516,-0.09382572025060654,-0.08457265794277191,-0.12422364950180054,-0.13012555241584778,-0.13281379640102386,-0.09913531690835953,-0.013103066943585873
won,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
grenad,covid19,9.0,0.019677724689245224,9.0,9.0,0.006897908169776201,9.0,-0.31171590089797974,9.0,-0.09772700816392899,9.0,9.0,0.035776279866695404,-0.002054286655038595,9.0,9.0,0.030426420271396637,9.0,9.0,0.08816909790039062,9.0,9.0,0.17102043330669403
homeland,covid19,-0.021976621821522713,0.005940176080912352,-0.1274428367614746,-0.13681171834468842,-0.07009021937847137,0.09799469262361526,0.05065815523266792,-0.06626736372709274,0.13138766586780548,-0.06317964196205139,-0.2081531584262848,0.043436769396066666,-0.020022543147206306,-0.06799013912677765,0.015722811222076416,0.002807273529469967,-0.04791891574859619,-0.17471906542778015,-0.040245506912469864,-0.024563834071159363,0.015322343446314335,-0.012863418087363243
campaign,covid19,0.006349706090986729,-0.14036373794078827,-0.11250019818544388,-0.08638512343168259,-0.10873572528362274,-0.02741924300789833,0.007290268316864967,-0.028607307001948357,-0.108163982629776,0.0218956358730793,-0.030673328787088394,0.0022798916324973106,-0.1156148761510849,-0.10406557470560074,-0.004037424921989441,-0.025353189557790756,-0.07276700437068939,-0.1062631905078888,0.006746633909642696,0.0926639661192894,0.05540918931365013,0.1180264875292778
peac,covid19,-0.17859110236167908,-0.08262712508440018,-0.14857855439186096,0.02784167416393757,-0.12248320132493973,0.1242707148194313,-0.09023129194974899,-0.14222949743270874,-0.11602304875850677,-0.05823696032166481,-0.0689956471323967,-0.04754386097192764,-0.06534456461668015,-0.061680909246206284,-0.03538554161787033,-0.07469416409730911,-0.06822211295366287,-0.09303119033575058,-0.07544347643852234,-0.16601282358169556,-0.15330150723457336,-0.11126096546649933
conquer,covid19,-0.042146872729063034,-0.08170095086097717,-0.005260549020022154,0.017147768288850784,-0.1672447770833969,0.1266678124666214,-0.05756259709596634,-0.21227966248989105,0.013182460330426693,-0.09245628863573074,-0.22138012945652008,0.09783021360635757,0.03393453732132912,-0.13304969668388367,-0.1291787028312683,-0.12697456777095795,-0.035502899438142776,-0.10953683406114578,-0.032068248838186264,-0.129500150680542,-0.08176111429929733,-0.0005663601914420724
crossfir,covid19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-0.016483372077345848,-0.045408379286527634,-0.09237704426050186,9.0,9.0,9.0,9.0,-0.10363084077835083,9.0,9.0,9.0
invas,covid19,-0.10856136679649353,0.056680500507354736,-0.09598174691200256,0.09071984887123108,0.08021362870931625,0.046545229852199554,-0.03210662305355072,0.08793216943740845,-0.057472750544548035,-0.02314184047281742,-0.17690132558345795,0.009160920046269894,0.08306889235973358,0.04243770241737366,-0.039574675261974335,0.22908727824687958,0.04587549343705177,-0.07555107772350311,-0.01783338561654091,0.1350596398115158,-0.11146582663059235,-0.009515557438135147
strategi,covid19,0.13633568584918976,0.13058660924434662,-0.10156840831041336,0.08567936718463898,0.07308416068553925,0.1193021684885025,0.22420455515384674,0.02403102070093155,0.15774260461330414,0.13005957007408142,0.07480031251907349,0.15861564874649048,0.03506895527243614,0.1269940882921219,0.20648056268692017,0.17340852320194244,0.1554916352033615,0.10724249482154846,0.16603220999240875,0.047918763011693954,0.07729949802160263,0.07425285130739212
trench,covid19,9.0,-0.11906611919403076,-0.0053957607597112656,9.0,9.0,0.026716427877545357,0.05612555518746376,0.05155777558684349,0.011072143912315369,-0.1420634537935257,0.02514522895216942,0.07350686192512512,-0.08990178257226944,0.04822792112827301,0.09039836376905441,0.0018375522922724485,-0.023522166535258293,-0.0052522923797369,0.16336913406848907,-0.09072044491767883,-0.041443683207035065,0.004538319073617458
target,covid19,0.05355146527290344,-0.052071407437324524,-0.0209534652531147,-0.07434682548046112,-0.08848848938941956,-0.05736676603555679,-0.01067617442458868,0.033969394862651825,0.006975444033741951,0.038375116884708405,0.09532544016838074,-0.010984553024172783,-0.04614150524139404,-0.033599987626075745,-0.0034215166233479977,0.03848393261432648,0.037787239998579025,0.062495384365320206,-0.017622847110033035,-0.06079741567373276,0.04326826333999634,0.10151787847280502
attack,covid19,-0.17731423676013947,-0.04191971570253372,0.022893041372299194,-0.13657891750335693,-0.20204856991767883,-0.10950415581464767,-0.06736722588539124,0.05855938792228699,-0.040931347757577896,-0.03589197248220444,-0.03656160458922386,0.06412718445062637,-0.04486849904060364,0.05048646405339241,-0.04308367520570755,-0.1566314399242401,0.07408144325017929,-0.030423123389482498,-0.09291800111532211,-0.1359122097492218,-0.20991967618465424,-0.10244091600179672
